File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
1641,readA,167,A,-0.001953125,0.00032749585164934666,2.28004514763e-05,Masked,0,42,25
18982,matvec,25,Ap,-0.015625,5.4461491740814706e-05,3.0485665325e-06,Masked,2,39,296
45060,dot_r2,48,sum,0.0,0.0,3.477474097e-07,Masked,6,5,704
3157,readA,167,A,3.725290298461914e-09,3.2685410970228443e-10,3.477428098e-07,Masked,0,22,49
47080,matvec,25,Ap,0.0001220703125,0.00022396913270593145,3.477474097e-07,Masked,6,41,735
23071,daxpby,40,y,-4.76837158203125e-07,2.4648599151166205e-07,3.477474097e-07,Masked,2,32,360
38940,daxpby,40,y,-7.450580596923828e-09,-5.085414601101876e-08,3.463574673e-07,Masked,5,29,608
33788,matvec,25,Ap,-9.738217869331446e+77,-1.157920892373162e+77,14.928425108111508,SDC,4,61,527
34408,matvec,25,Ap,-0.015625,0.0002342415921821455,1.2478165643e-06,Masked,4,41,537
44985,dot_r2,48,sum,-5.997452716100001e-06,0.9999999997665676,0.0002127999210764,Masked,6,58,702
17281,solve_cg,83,rtrans,-9.094947017729282e-13,2.399298041219958e-16,3.477474097e-07,Masked,2,2,270
15470,dot,57,sum,524288.0,0.014170831037738581,0.0077128258331309995,Masked,1,47,241
41567,matvec,25,Ap,-1.9073486328125e-06,4.249587094123467e-07,3.359914953e-07,Masked,5,32,649
25674,matvec,25,Ap,-7.275957614183426e-12,1.4113828672526795e-13,3.477474089e-07,Masked,3,11,401
29590,dot,57,sum,7.62939453125e-06,7.536719374953148e-10,3.477367262e-07,Masked,3,23,462
1060,readA,167,A,0.0001220703125,1.3098779102913519e-05,3.63304459e-07,Masked,0,37,16
20586,matvec,25,Ap,0.25,-0.0007634100040489989,0.0007909930739208,Masked,2,43,321
48106,matvec,25,Ap,-0.0001220703125,-0.0005753722592698965,3.477474097e-07,Masked,6,43,751
43487,dot,57,sum,-9.5367431640625e-07,2.6694728921868094e-07,3.498634229e-07,Masked,5,32,679
37091,daxpby,40,y,3.814697265625e-06,3.820755000123673e-06,3.477474097e-07,Masked,4,36,579
20905,matvec,25,Ap,-0.125,0.0002726544788188587,0.00020384973896900004,Masked,2,42,326
7166,matvec,25,Ap,2.0,0,0.0003630547398511,Masked,0,63,111
36214,dot,57,sum,-1.0402638027183593,0.9375,0.000123223968794,Masked,4,55,565
4861,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,62,75
36152,matvec,25,Ap,-2980794.5306753414,-65535.0,9.007074883759438,SDC,4,57,564
1400,readA,167,A,1060073.84415,65535.0,3.02304958216526e+20,SDC,0,57,21
36578,dot,57,sum,-0.0009765625,2.9127935159194383e-06,3.858168466e-07,Masked,4,35,571
10737,waxpby,33,r,16.0,0.07092556982046078,0.0087950678377965,Masked,1,50,167
23455,daxpby,40,y,-9.5367431640625e-07,-4.327853412585517e-07,3.476294134e-07,Masked,2,32,366
33647,matvec,25,Ap,0.015625,0.023503523197101365,6.305372492e-06,Masked,4,48,525
48764,matvec,25,Ap,0.0427923202157928,-1.0,3.477474097e-07,Masked,6,61,761
12835,matvec,25,Ap,0.125,5.569478733062937e-06,3.9112204786e-06,Masked,1,36,200
19433,matvec,25,Ap,0.5,-0.000289096897347293,0.0028519479841115,Masked,2,42,303
8297,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,42,129
10749,waxpby,33,r,3.02464861998465e+156,1.3407807929942597e+154,554.7686899927463,SDC,1,62,167
46063,daxpby,40,y,0.0001220703125,-0.023870805112268682,3.477474097e-07,Masked,6,48,719
30708,daxpby,40,y,0.8495139473003781,-0.5,0.0054400549543462,Masked,3,53,479
47348,matvec,25,Ap,-0.1269989361672558,0.5,3.477474097e-07,Masked,6,53,739
25776,matvec,25,Ap,-2.0,0.04271856274000801,0.0150396059598838,Masked,3,49,402
29940,daxpby,40,y,-0.5051467509417079,0.5,3.477474097e-07,Masked,3,53,467
33772,matvec,25,Ap,0.03125,-0.0037157751420430593,1.30025266943e-05,Masked,4,45,527
16427,daxpby,40,y,0.03125,0.001246824824794927,0.0348241557971277,Masked,1,44,256
40041,matvec,25,Ap,-0.0009765625,-0.0004680637196075871,1.13278068352e-05,Masked,5,42,625
46075,daxpby,40,y,0.0051137911740254,-1.0,3.477474097e-07,Masked,6,60,719
27837,matvec,25,Ap,-2.7134254979130343e+156,-1.3407807929942597e+154,76.12852560723475,SDC,3,62,434
27559,matvec,25,Ap,-0.03125,7.924343268489548e-05,1.01045219451e-05,Masked,3,40,430
38908,daxpby,40,y,-0.0133984031142789,1.0,0.0097938160417467,Masked,5,61,607
3684,readA,167,A,6.103515625e-05,8.777109060495819e-06,3.377587323e-07,Masked,0,37,57
37156,daxpby,40,y,1.52587890625e-05,7.630525816856747e-06,3.477474097e-07,Masked,4,37,580
33774,matvec,25,Ap,0.125,-0.014863100568172237,6.86580900272e-05,Masked,4,47,527
2986,readA,167,A,0.00390625,0.0005131538828457698,8.05304808836e-05,Masked,0,43,46
31922,daxpby,40,y,-0.25,-0.16289649043649249,0.0088079606954432,Masked,4,51,498
15908,daxpby,40,y,1.52587890625e-05,9.966267116872115e-06,3.477474097e-07,Masked,1,37,248
31722,daxpby,40,y,0.000244140625,0.0005834218427065367,8.2169465955e-06,Masked,4,43,495
8170,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,43,127
27233,matvec,25,Ap,-0.000244140625,-1.3694259816426882e-06,3.850815415e-07,Masked,3,34,425
19311,matvec,25,Ap,32.0,-0.017324100049712948,0.0049083847687494,Masked,2,48,301
42098,matvec,25,Ap,0.25,-0.19072389364197465,0.0006659627968077,Masked,5,51,657
43958,daxpby,40,y,-1.8748334581496497,0.9375,3.477474097e-07,Masked,5,55,686
32949,matvec,25,Ap,-23.66220126529564,-2.9999999999999996,0.0165518646635533,Masked,4,54,514
34942,matvec,25,Ap,4.26408734993314,-1.0,0.0238553914612902,Masked,4,63,545
33378,matvec,25,Ap,6.103515625e-05,-2.1959695151404976e-06,3.080888602e-07,Masked,4,35,521
50224,matvec,25,Ap,-0.015625,-0.05384173053297764,3.477474097e-07,Masked,6,49,784
10484,waxpby,33,r,229.8237,1.0,0.8876631629216051,SDC,1,53,163
34607,matvec,25,Ap,1.0,0.020553874985809448,0.002587147901397,Masked,4,48,540
8557,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,46,133
8446,matvec,25,Ap,2.0,0,0.0004210352164011,Masked,0,63,131
22823,daxpby,40,y,-0.0001220703125,6.320411872565734e-05,3.477474097e-07,Masked,2,40,356
24735,daxpby,40,y,-1.9073486328125e-06,2.5540162358954487e-07,3.633153104e-07,Masked,3,32,386
40635,matvec,25,Ap,2.7397998793819014e+39,3.402823669209385e+38,0.6496340129593515,SDC,5,60,634
40616,matvec,25,Ap,0.001953125,0.00024257757031597316,4.4716176602e-06,Masked,5,41,634
28858,matvec,25,Ap,-2.0350498557130498e+21,-1.8446744073709552e+19,1225.3111859429605,SDC,3,59,450
43835,solve_cg,91,alpha,-0.0167660588341512,1.0,0.0684187606524825,SDC,5,60,684
4655,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,48,72
24570,daxpby,40,y,7.323325238585506e+19,1.8446744073709552e+19,13.911035279969495,SDC,3,59,383
26915,matvec,25,Ap,-0.0009765625,-6.719253334830919e-06,4.870655502e-07,Masked,3,36,420
2361,readA,167,A,285878434813.9917,4294967294.9999995,0.0325361264751013,Masked,0,58,36
27316,matvec,25,Ap,-181.19118512434773,-1.0,0.0827313943105785,SDC,3,53,426
25953,matvec,25,Ap,0.000244140625,1.1933428676407426e-06,3.763191397e-07,Masked,3,34,405
47166,matvec,25,Ap,9.158726183052752e+307,inf,3.477474097e-07,Masked,6,63,736
21869,matvec,25,Ap,-2.0,-0.006293268330083636,0.0202233544264043,Masked,2,46,341
630,readA,167,A,-62.284303125,0.9375,0.0077889261181523,Masked,0,55,9
3691,readA,167,A,0.0078125,0.0011234699597434648,0.0005939777977522,Masked,0,44,57
47013,matvec,25,Ap,1.52587890625e-05,2.6281122818222983e-05,3.477474097e-07,Masked,6,38,734
12605,matvec,25,Ap,5.4792931558928293e+157,1.3407807929942597e+154,1529.581685402398,SDC,1,62,196
39486,matvec,25,Ap,7.102259271452424,-1.0,0.0114620690129645,Masked,5,63,616
21535,matvec,25,Ap,0.000244140625,-2.8113263795558796e-07,3.393074523e-07,Masked,2,32,336
11454,matvec,25,Ap,-29230.0690077098,1.0,4.344957146976347,SDC,1,63,178
12899,matvec,25,Ap,-0.125,5.523835909754333e-06,3.3320075992e-06,Masked,1,36,201
26088,matvec,25,Ap,0.015625,-0.00022877742388867806,2.6563470389e-06,Masked,3,41,407
13607,matvec,25,Ap,-0.5,9.263264915364238e-05,1.14623903419e-05,Masked,1,40,212
32354,matvec,25,Ap,3.0517578125e-05,2.2764492184338727e-06,3.690512444e-07,Masked,4,35,505
41187,matvec,25,Ap,-7.62939453125e-06,-4.7079991721145794e-06,3.007240934e-07,Masked,5,36,643
14378,matvec,25,Ap,-8.0,0.0007752746824587557,0.0023077815224587,Masked,1,43,224
11771,matvec,25,Ap,8.24096046048926e+42,3.402823669209385e+38,1107.5718948965964,SDC,1,60,183
8809,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,42,137
36981,daxpby,40,y,-0.7483894396870209,0.7500000000000001,3.477474097e-07,Masked,4,54,577
46958,matvec,25,Ap,0.0078125,0.01449354196237702,3.477474097e-07,Masked,6,47,733
9712,waxpby,33,r,-8.0,0.04320130295129701,0.0010072148825059,Masked,0,49,151
32959,matvec,25,Ap,15.774800843530427,-2.0,0.0168467964229416,Masked,4,64,514
37479,daxpby,40,y,-1.52587890625e-05,0.00011149465454979692,2.221657317e-07,Masked,4,40,585
43438,dot,57,sum,-0.03125,0.010212030727865135,0.000160572754033,Masked,5,47,678
22693,solve_cg,91,alpha,-4.76837158203125e-07,2.742928237621031e-05,2.63831318831e-05,Masked,2,38,354
2301,readA,167,A,4.918134116151761e+154,1.3407807929942597e+154,6.678047142102085e+66,SDC,0,62,35
