File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
40343,matvec,25,Ap,7.450580596923828e-09,1.2714748954092595e-09,3.477289078e-07,Masked,5,24,630
6374,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,39,99
2051,readA,167,A,-1.4210854715202004e-14,1.0104842790761277e-15,3.477474097e-07,Masked,0,4,32
6220,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,13,97
22025,matvec,25,Ap,1.1641532182693479e-10,5.909524756011332e-14,3.477474086e-07,Masked,2,10,344
9758,dot_r2,48,sum,0.0078125,1.9925579345689152e-07,4.288690241e-07,Masked,0,31,152
39514,matvec,25,Ap,-5.960464477539063e-08,-7.608138023056331e-09,3.475595235e-07,Masked,5,27,617
26581,matvec,25,Ap,2.9802322387695312e-08,-2.964691407349658e-10,3.477432498e-07,Masked,3,22,415
11485,matvec,25,Ap,-0.000244140625,8.17206464182635e-08,3.478405597e-07,Masked,1,30,179
19778,matvec,25,Ap,-9.094947017729282e-13,7.175549259579892e-16,3.477474097e-07,Masked,2,3,309
28298,matvec,25,Ap,1.4551915228366852e-11,-1.8947297472091293e-13,3.477474106e-07,Masked,3,11,442
46340,matvec,25,Ap,-1.9428902930940242e-16,-2.6258987204514645e-15,3.477474097e-07,Masked,6,5,724
15725,daxpby,40,y,-0.0078125,0.005222064075644696,3.477474097e-07,Masked,1,46,245
249,readA,167,A,58911875952.19455,4294967295.0,5.347258543422955e+27,SDC,0,58,3
45615,daxpby,40,y,6.103515625e-05,-0.022901419644238308,3.477474097e-07,Masked,6,48,712
29822,daxpby,40,y,,,3.477474097e-07,Masked,3,63,465
32234,matvec,25,Ap,0.0078125,-0.0008351627742901344,6.0039821432e-06,Masked,4,43,503
23933,dot_r2,48,sum,6.843474522486519e+155,1.3407807929942597e+154,3.477474097e-07,Masked,3,62,373
23345,daxpby,40,y,-0.25,0.07360924101917714,0.0054359694630993,Masked,2,50,364
19417,matvec,25,Ap,7.62939453125e-06,-4.41126857524556e-09,3.479588428e-07,Masked,2,26,303
33055,matvec,25,Ap,7.62939453125e-06,-2.558485870578414e-07,3.382617047e-07,Masked,4,32,516
40461,matvec,25,Ap,-7.275957614183426e-12,9.377893461844869e-13,3.477474278e-07,Masked,5,14,632
2231,readA,167,A,4283.5359,255.0,838651262411.0933,SDC,0,56,34
50392,dot,57,sum,1.4551899615855568e-11,2.706157187808905e-09,3.477474097e-07,Masked,6,25,787
11316,matvec,25,Ap,-13665.3738608191,0.5,0.1068390900858282,SDC,1,53,176
51638,daxpby,40,y,0.0052025263510973,14.999999999997982,3.477474097e-07,Masked,6,55,806
20836,matvec,25,Ap,0.00390625,-9.270640652774892e-06,5.105613177e-07,Masked,2,37,325
10959,matvec,25,Ap,5.960464477539063e-08,4.486444375330244e-12,3.477473547e-07,Masked,1,16,171
16509,daxpby,40,y,-2.994498845389632e+155,-1.3407807929942597e+154,,DUE,1,62,257
21710,matvec,25,Ap,-9.313225746154783e-10,-2.514283887618096e-12,3.477474188e-07,Masked,2,15,339
36281,dot,57,sum,57177385868.86862,4294967295.0,0.3564097614251728,SDC,4,58,566
10240,solve_cg,75,rtrans,5.820766091346741e-11,1.8911852387552996e-16,3.477474097e-07,Masked,0,1,160
41521,matvec,25,Ap,-0.5,0.0763690635519543,0.0007766950966793,Masked,5,50,648
9979,dot_r2,48,sum,6.041032353255747e+43,3.402823669209385e+38,8.831912904878407e+46,SDC,0,60,155
24732,daxpby,40,y,-2.384185791015625e-07,3.192520294869311e-08,3.496573986e-07,Masked,3,29,386
6753,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,34,105
50990,daxpby,40,y,-0.015625,0.00781251649300509,3.477474097e-07,Masked,6,47,796
45850,daxpby,40,y,5.820760019814575e-11,-1.116990745468449e-08,3.477474097e-07,Masked,6,27,716
44510,daxpby,40,y,-2.3283059985210183e-10,1.2491204517055755e-07,3.477167941e-07,Masked,5,31,695
39516,matvec,25,Ap,2.384185791015625e-07,-3.0432552092225326e-08,3.484989552e-07,Masked,5,29,617
34701,matvec,25,Ap,-3.637978807091713e-12,-1.1470000664812069e-12,3.477474097e-07,Masked,4,14,542
5241,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,58,81
6739,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,20,105
16144,daxpby,40,y,-1.4551915228366852e-11,1.040084721706045e-11,3.477474097e-07,Masked,1,17,252
37808,daxpby,40,y,0.0078125,0.04441286213431537,7.33908091832e-05,Masked,4,49,590
33033,matvec,25,Ap,1.8189894035458565e-12,-6.099905659147296e-14,3.477474074e-07,Masked,4,10,516
36249,dot,57,sum,-5.960464477539063e-08,4.4772945815940086e-09,3.477497289e-07,Masked,4,26,566
32920,matvec,25,Ap,-1.4901161193847656e-08,-1.8892360469905945e-09,3.477659368e-07,Masked,4,25,514
43322,dot,57,sum,-0.7925566091037208,1.0,0.0349188990146443,Masked,5,59,676
1233,readA,167,A,2.3283064365386963e-10,2.4222472401289992e-11,3.477477165e-07,Masked,0,18,19
23328,daxpby,40,y,-1.9073486328125e-06,5.615939408811732e-07,3.51432224e-07,Masked,2,33,364
10243,solve_cg,75,rtrans,-4.656612873077394e-10,1.5129481910042396e-15,3.477474096e-07,Masked,0,4,160
31119,dot_r2,48,sum,7.275957614183426e-12,4.2751838711653456e-12,3.477474254e-07,Masked,4,16,486
11241,matvec,25,Ap,-8.0,0.0003374302010001197,0.0033580302806863,Masked,1,42,175
30583,daxpby,40,y,-0.9536188985277412,0.99609375,0.0003098106516742,Masked,3,56,477
30001,daxpby,40,y,-0.125,0.06265860254245352,3.477474097e-07,Masked,3,50,468
45189,dot_r2,48,sum,0.0,0.0,3.477474097e-07,Masked,6,6,706
12879,matvec,25,Ap,-1.1920928955078125e-07,5.2679404351752595e-12,3.477471332e-07,Masked,1,16,201
43880,daxpby,40,y,0.000244140625,0.00024412797185723834,3.477474097e-07,Masked,5,41,685
44725,daxpby,40,y,-0.0032108820293893,0.7500000000000058,0.000619279998875,Masked,5,54,698
37882,solve_cg,82,oldrtrans,1.2113504346540858e+20,1.8446744073709552e+19,0.0265914547142848,Masked,5,59,591
50163,matvec,25,Ap,0.015625,0.37614011891536187,3.477474097e-07,Masked,6,52,783
33652,matvec,25,Ap,0.6647939489313243,1.0,0.0008845593487045,Masked,4,53,525
25806,matvec,25,Ap,-4.656612873077394e-10,3.6246510648444255e-12,3.477473559e-07,Masked,3,15,403
27926,matvec,25,Ap,-1.4901161193847656e-08,-5.837687992634401e-10,3.477463586e-07,Masked,3,23,436
1126,readA,167,A,0.00048828125,3.3927339342702906e-05,3.5572986762e-06,Masked,0,39,17
10503,waxpby,33,r,3.637978807091713e-12,1.7257521899779196e-14,3.477474102e-07,Masked,1,8,164
45269,dot_r2,48,sum,5.679999656379997e-14,3.475712252862786e-10,3.477494147e-07,Masked,6,22,707
38002,dot_r2,48,sum,0.001953125,0.1446911881964909,0.0014248165709158,Masked,5,51,593
47845,matvec,25,Ap,-9.536743163993112e-07,2.3669172696732044e-05,3.477474097e-07,Masked,6,38,747
50830,solve_cg,91,alpha,-5.690239945899123e-14,3.1176581986127135e-12,3.477474097e-07,Masked,6,15,794
45674,daxpby,40,y,-7.629394531199692e-06,0.0008029469661682758,3.477474097e-07,Masked,6,43,713
47594,matvec,25,Ap,-0.0001220703125,0.0007720730957468195,3.477474097e-07,Masked,6,43,743
46376,matvec,25,Ap,-1.52587890625e-05,-0.0002062290126070361,3.477474097e-07,Masked,6,41,724
41662,matvec,25,Ap,-5.117064799574054,1.0,0.0259344568207877,Masked,5,63,650
51584,daxpby,40,y,0.0,0.0,3.477474097e-07,Masked,6,1,806
23710,daxpby,40,y,2.384185791015625e-07,-1.4649590862196526e-07,3.47850615e-07,Masked,2,31,370
29562,dot,57,sum,1.868852035705225e+23,1.8446744073709552e+19,1.3700013245579516,SDC,3,59,461
13370,matvec,25,Ap,3.885225992549944e+23,1.8446744073709552e+19,2391.849245160225,SDC,1,59,208
1068,readA,167,A,0.03125,0.003353287450345861,0.00029035566796499994,Masked,0,45,16
23888,dot_r2,48,sum,4.656612873077394e-10,9.12328537224314e-12,3.477474437e-07,Masked,3,17,373
39489,matvec,25,Ap,1.7763568394002505e-15,-2.2674018213320766e-16,3.477474097e-07,Masked,5,2,617
50302,dot,57,sum,6.060431279106829e+304,1.7976931348623107e+308,3.477474097e-07,Masked,6,63,785
31876,daxpby,40,y,3.552713678800501e-15,-2.3148983592092873e-15,3.477474098e-07,Masked,4,5,498
17125,dot_r2,48,sum,0.0625,2.3764060430118078e-05,1.3197196938e-06,Masked,2,38,267
43664,dot,57,sum,-5.820766091346741e-11,9.110608104152238e-12,3.477475388e-07,Masked,5,17,682
41873,matvec,25,Ap,2.9103830456733704e-11,-1.8953127200249982e-11,3.477472615e-07,Masked,5,18,654
34037,matvec,25,Ap,108.21986793210334,3.0,0.3491261418993883,SDC,4,54,531
43943,daxpby,40,y,0.0001220703125,6.10405780157649e-05,3.477474097e-07,Masked,5,40,686
46432,matvec,25,Ap,-1.1920928949527011e-07,-8.094305944041313e-07,3.477474097e-07,Masked,6,33,725
5959,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,8,93
44917,solve_cg,82,oldrtrans,-0.0803387427312951,0.75,3.477474097e-07,Masked,6,54,701
45100,dot_r2,48,sum,2.38418579100004e-07,0.0023791176162415127,8.7548744715e-06,Masked,6,45,704
19916,matvec,25,Ap,-9.313225746154783e-10,6.634569720001846e-13,3.477474137e-07,Masked,2,13,311
174,readA,167,A,0.125,0.013413149801383443,0.0036325503678284,Masked,0,47,2
21279,matvec,25,Ap,6.103515625e-05,-2.4841897225424665e-07,3.455843836e-07,Masked,2,32,332
3010,readA,167,A,1.7763568394002505e-15,5.184725176912907e-16,3.477474097e-07,Masked,0,3,47
40430,matvec,25,Ap,0.0625,0.008287038127598168,0.0001230987329713,Masked,5,47,631
30971,dot_r2,48,sum,-0.38357421946490994,1.0,0.021197891795593,Masked,4,60,483
16306,daxpby,40,y,2.0,0.23855389220841483,0.0045108455812364,Masked,1,51,254
39389,matvec,25,Ap,4.76837158203125e-07,-6.516492873476147e-08,3.492505017e-07,Masked,5,30,615
14812,matvec,25,Ap,0.000244140625,3.475370959850047e-08,3.473719224e-07,Masked,1,29,231
34587,matvec,25,Ap,9.5367431640625e-07,1.9601702676591346e-08,3.47884623e-07,Masked,4,28,540
3004,readA,167,A,8.814370575837787e+77,1.157920892373162e+77,,DUE,0,61,46
24148,dot_r2,48,sum,2.9802322387695312e-08,1.8223059662756227e-10,3.477495883e-07,Masked,3,21,377
49345,matvec,25,Ap,0.0,0.0,3.477474097e-07,Masked,6,2,771
22143,dot,57,sum,-38830.681432031255,2.0,0.288209061239832,SDC,2,64,345
23752,solve_cg,82,oldrtrans,1.1641532182693479e-10,3.0711014927615464e-14,3.477474097e-07,Masked,3,9,371
3185,readA,167,A,-1.0,0.08773923198340675,0.0048875308423878,Masked,0,50,49
47264,matvec,25,Ap,5.960464478926841e-08,5.32603243387253e-07,3.477474097e-07,Masked,6,33,738
43239,dot,57,sum,6.103515625e-05,7.819530231967519e-05,2.126740858e-07,Masked,5,40,675
10526,waxpby,33,r,-3.0517578125e-05,1.4476658626866296e-07,4.235984298e-07,Masked,1,31,164
8807,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,40,137
30116,daxpby,40,y,-1.52587890625e-05,7.722650060405656e-06,3.477474097e-07,Masked,3,37,470
14756,matvec,25,Ap,0.0625,9.723978254413514e-06,1.4508781885e-06,Masked,1,37,230
11412,matvec,25,Ap,-3.814697265625e-06,1.3050592746184847e-10,3.477509293e-07,Masked,1,21,178
38152,dot_r2,48,sum,-1.700029006457271e-15,2.7709304253197238e-14,3.477474094e-07,Masked,5,9,596
3521,readA,167,A,8.881784197001252e-16,3.3208431142059233e-16,3.477474097e-07,Masked,0,2,55
25160,matvec,25,Ap,1.4551915228366852e-11,-2.924259303770438e-14,3.477474099e-07,Masked,3,9,393
10127,dot_r2,48,sum,-1.9073486328125e-06,6.974042552156778e-12,3.477473267e-07,Masked,0,16,158
23387,daxpby,40,y,-1.1920928955078125e-07,-2.0747918470558588e-08,3.479261691e-07,Masked,2,28,365
22978,daxpby,40,y,4.440892098500626e-16,5.327718488007978e-16,3.477474097e-07,Masked,2,3,359
36896,daxpby,40,y,-1.9073486328125e-06,9.53656406796825e-07,3.477474097e-07,Masked,4,33,576
30082,daxpby,40,y,8.881784197001252e-16,4.49517396069461e-16,3.477474097e-07,Masked,3,3,470
9772,dot_r2,48,sum,128.0,0.0032646069199977106,0.0057316660868446,Masked,0,45,152
43266,dot,57,sum,4.440892098500626e-16,5.603249089705657e-16,3.477474097e-07,Masked,5,3,676
