File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit
1711,matvec,25,Ap,2.0,0,0.0003630547398511,Masked,init,61
7933,daxpby,40,y,-0.3923093363726329,0.9375,0.025993562198048,Masked,4,53
3086,matvec,25,Ap,5.101905284288401e+23,1.8446744073709552e+19,1447.774178060497,SDC,1,57
10831,dot,57,sum,1.424773575175515e+308,inf,0.0684187606524825,SDC,5,61
11710,matvec,25,Ap,-0.6212699295853723,1.0,3.477474097e-07,Masked,6,57
7627,daxpby,40,y,0.00390625,0.0087713060862258,0.000157497920184,Masked,3,45
5741,daxpby,40,y,30.15214174182767,15.0,3.477474097e-07,Masked,2,53
14,readA,167,A,1.237678944069761e+21,1.8446744073709552e+19,1.3335856118219862,SDC,init,57
10652,matvec,25,Ap,1.0,-0.13301203786402652,0.0096168366782194,Masked,5,49
2619,waxpby,33,r,2.0,0.008702322693438493,0.0049042299690492,Masked,1,45
3086,matvec,25,Ap,5.101905284288401e+23,1.8446744073709552e+19,1447.774178060497,SDC,1,57
10125,matvec,25,Ap,116.37940296165502,15.0,0.4050672480989244,SDC,5,53
6204,daxpby,40,y,0.5,0.2318618293566685,0.0040048012066352,Masked,3,49
3135,matvec,25,Ap,-2716.017273039,1.0,0.043499967923277,Masked,1,61
923,readA,167,A,-0.0625,0.008987759677947718,0.0218481866933096,Masked,init,45
8175,matvec,25,Ap,26.456179327776045,-1.0,0.0061146004644035,Masked,4,61
9967,matvec,25,Ap,nan,nan,nan,DUE,5,61
4303,dot_r2,48,sum,-2726.6844691568904,1.0,11.095487698587707,SDC,2,61
12910,daxpby,40,y,-0.0003468350900732,1.0,3.477474097e-07,Masked,6,57
8381,matvec,25,Ap,-370.9469679182752,-15.0,2.4422450922696757,SDC,4,53
2988,matvec,25,Ap,-4096.0,0.13975342706077132,0.0061111687408301,Masked,1,49
6895,matvec,25,Ap,-394.35444605564817,1.0,1.4350020367410692,SDC,3,61
9086,dot,57,sum,6.608575954212004e+20,1.8446744073709552e+19,0.3564097663950552,SDC,4,57
11133,daxpby,40,y,-0.0017474590786125,0.9375,0.0001222521513509,Masked,5,53
5375,matvec,25,Ap,961.7585399526304,-1.0,0.0744501143469725,SDC,2,61
3183,matvec,25,Ap,-19366.068705672198,1.0,0.6390792626836914,SDC,1,61
7567,daxpby,40,y,-2.008832031710161,1.0,3.477474097e-07,Masked,3,61
7294,dot,57,sum,4.645276761957579e+22,1.8446744073709552e+19,1.3700013245579516,SDC,3,57
12877,daxpby,40,y,0.0034070018402702,15.000000000000881,3.477474097e-07,Masked,6,53
9295,daxpby,40,y,nan,nan,3.477474097e-07,Masked,4,61
11247,dot_r2,48,sum,1.0781579576900935e+303,1.7976931348606224e+308,nan,DUE,6,61
11167,daxpby,40,y,-9.705657713056259e+305,-1.7976931348623051e+308,nan,DUE,5,61
8283,matvec,25,Ap,-0.00390625,0.00864841915561456,2.9496885871e-06,Masked,4,45
3340,matvec,25,Ap,-4096.0,0.19447482301106592,0.0069698259474352,Masked,1,49
12735,daxpby,40,y,nan,nan,3.477474097e-07,Masked,6,61
5996,dot_r2,48,sum,-16.0,0.19035628556005443,0.0121313449487214,Masked,3,49
4908,matvec,25,Ap,-32.0,-0.1503236287808803,0.0056540885123832,Masked,2,49
10493,matvec,25,Ap,1.0181596560135964,-0.9374999999999999,0.0044203379036041,Masked,5,53
11198,daxpby,40,y,0.0028457864153212,-1.0,0.0002882443155946,Masked,5,57
3675,matvec,25,Ap,-64.0,0.011698616392233642,0.0056640379987952,Masked,1,45
5563,dot,57,sum,-512.0,0.009137551614202322,0.0056319181477609,Masked,2,45
10957,solve_cg,91,alpha,0.2514908825122681,15.000000000000005,5.625919265777805,SDC,5,53
3199,matvec,25,Ap,-19942.9016931554,1.0,0.7758993802923896,SDC,1,61
9628,solve_cg,84,beta,0.00390625,0.2394673698065461,0.0028338705966408,Masked,5,49
12910,daxpby,40,y,-0.0003468350900732,1.0,3.477474097e-07,Masked,6,57
12703,solve_cg,90,p_ap_dot,1.979160083335496e+306,1.7976931348623105e+308,3.477474097e-07,Masked,6,61
6063,dot_r2,48,sum,-191.26280312811357,1.0,12.987706945906593,SDC,3,61
8477,matvec,25,Ap,350.96248011690943,15.0,2.7527733120301963,SDC,4,53
11102,daxpby,40,y,0.0024489697257203,-1.0,0.0002127999211264,Masked,5,57
2366,waxpby,33,r,3.7380832679102435e+21,1.8446744073709552e+19,437313388202689.8,SDC,init,57
8493,matvec,25,Ap,-35.68948021414961,0.9375,0.002406064427676,Masked,4,53
3100,matvec,25,Ap,-4096.0,0.13949922617504812,0.0048044262462367,Masked,1,49
6811,matvec,25,Ap,2.0,-0.011218337641616902,0.0134931981152698,Masked,3,45
4382,daxpby,40,y,2.0686842682559113e+20,1.8446744073709552e+19,61.554241929841226,SDC,2,57
3563,matvec,25,Ap,-64.0,0.010012793730472948,0.0055900188775065,Masked,1,45
78,readA,167,A,2.5942412507364763e+20,1.8446744073709552e+19,nan,DUE,init,57
6029,dot_r2,48,sum,-151.26892282283947,0.9375,4.386681462949732,SDC,3,53
12076,matvec,25,Ap,0.015625,0.23528938995242324,3.477474097e-07,Masked,6,49
9711,daxpby,40,y,1.8001403352995904e+307,1.7976931348623155e+308,nan,DUE,5,61
5615,dot,57,sum,-142288.9912464153,1.0,1618.1016148981387,SDC,2,61
2300,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
6748,matvec,25,Ap,-32.0,-0.23016742606875967,0.0022316807979358,Masked,3,49
3499,matvec,25,Ap,-256.0,0.008990804490808682,0.005355026708841,Masked,1,45
5373,matvec,25,Ap,-14426.378099289455,-15.0,109.81135426324475,SDC,2,53
2219,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,45
11598,matvec,25,Ap,0.0739895365332288,-1.0,3.477474097e-07,Masked,6,57
2123,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,45
9212,daxpby,40,y,0.25,0.249505038945134,3.477474097e-07,Masked,4,49
11501,daxpby,40,y,0.0029255798409411,-0.937500000000012,3.477474097e-07,Masked,6,53
7885,daxpby,40,y,0.7270015312933458,15.000000000000005,0.0296865918201372,Masked,4,53
11087,daxpby,40,y,-2.0000958585655053,1.0,3.477474097e-07,Masked,5,61
1311,matvec,25,Ap,2.0,0,0.0001480458101207,Masked,init,61
6767,matvec,25,Ap,138.28423367487443,-1.0,0.0129909913858755,Masked,3,61
8958,matvec,25,Ap,-2.0401975536866748e+20,-1.8446744073709552e+19,9.00916328568915,SDC,4,57
12510,matvec,25,Ap,-0.0351326442366612,1.0,3.477474097e-07,Masked,6,57
8780,matvec,25,Ap,16.0,0.22914717056327732,0.0076517873605531,Masked,4,49
12174,matvec,25,Ap,0.3046684055072997,-1.0,3.477474097e-07,Masked,6,57
4990,matvec,25,Ap,2.5894473807707937e+22,1.8446744073709552e+19,67.93979609728821,SDC,2,57
7214,matvec,25,Ap,-2.03504985571305e+21,-1.8446744073709552e+19,1225.3111859429605,SDC,3,57
2814,matvec,25,Ap,4.373466042822411e+23,1.8446744073709552e+19,1670.0985006461553,SDC,1,57
10159,matvec,25,Ap,-8.051548201492524,1.0,0.0233112551905168,Masked,5,61
747,readA,167,A,-0.0625,0.008210462125532317,0.0133098641578442,Masked,init,45
7339,dot,57,sum,64.0,0.01186001465934589,0.0020102293727476,Masked,3,45
12638,dot,57,sum,-0.0079658744897639,1.0,3.477474097e-07,Masked,6,57
2861,matvec,25,Ap,-27403.189694727935,0.9375,2.8224387966360576,SDC,1,53
1435,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,45
3871,dot,57,sum,-36997689.027817756,1.0,10447.28387860272,SDC,1,61
6702,matvec,25,Ap,-3.627326900774604e+21,-1.8446744073709552e+19,246.41855498632253,SDC,3,57
1487,matvec,25,Ap,2.0,0,8.48486373906e-05,Masked,init,61
12623,dot,57,sum,1.1466072164140524e+306,inf,3.477474097e-07,Masked,6,61
9551,dot_r2,48,sum,1.1029257342765688e+307,inf,3.477474097e-07,Masked,5,61
2396,waxpby,33,r,-32.0,0.14185113964092155,0.0029353109142402,Masked,init,49
9932,matvec,25,Ap,0.5,-0.19295407697468314,0.0036045736480969,Masked,5,49
10063,matvec,25,Ap,nan,nan,nan,DUE,5,61
11948,matvec,25,Ap,-0.00390625,0.19423960197312273,3.477474097e-07,Masked,6,49
2461,dot_r2,48,sum,-86275.62075459375,0.9375,4.115201722724538,SDC,init,53
11916,matvec,25,Ap,0.015625,0.16456741461084623,3.477474097e-07,Masked,6,49
3086,matvec,25,Ap,5.101905284288401e+23,1.8446744073709552e+19,1447.774178060497,SDC,1,57
11070,daxpby,40,y,-1.000060388104352,1.0,3.477474097e-07,Masked,5,57
3995,daxpby,40,y,0.015625,0.013150862216332332,3.477474097e-07,Masked,1,45
3084,matvec,25,Ap,4096.0,0.1480973470021071,0.0041463142013803,Masked,1,49
3980,daxpby,40,y,0.25,0.16328732044283273,3.477474097e-07,Masked,1,49
7358,dot,57,sum,1.5387050436296637e+23,1.8446744073709552e+19,1.3700013245579516,SDC,3,57
8301,matvec,25,Ap,-81.56793617153855,-15.0,0.2164769481595453,SDC,4,53
7966,daxpby,40,y,-1.3234192492106893,1.0,0.5702198163615517,SDC,4,57
7996,daxpby,40,y,0.125,-0.1957407091331864,0.0024280900969513,Masked,4,49
8093,matvec,25,Ap,201.08670475413783,15.0,1.7689282004532738,SDC,4,53
8331,matvec,25,Ap,-0.5,-0.010389749653024893,0.0012998451334126,Masked,4,45
6028,dot_r2,48,sum,-32.0,0.19832229542042076,0.0310919354345073,Masked,3,49
12299,matvec,25,Ap,-0.00390625,0.015171705890486225,3.477474097e-07,Masked,6,45
11855,matvec,25,Ap,3.834196302623477e+307,inf,3.477474097e-07,Masked,6,61
12718,solve_cg,91,alpha,-0.0182516478183245,1.0,3.477474097e-07,Masked,6,57
11596,matvec,25,Ap,-0.015625,-0.21117850890960496,3.477474097e-07,Masked,6,49
10252,matvec,25,Ap,-2.0,-0.21429842431623702,0.0132610558633159,Masked,5,49
9710,daxpby,40,y,-0.1001361300429877,1.0,0.0421437246352028,Masked,5,57
11372,solve_cg,83,rtrans,3.0517578125e-05,0.15187371680387557,0.0010387458203098,Masked,6,49
6443,matvec,25,Ap,-0.5,0.010679640685002002,0.0013478589893684,Masked,3,45
7311,dot,57,sum,-3334.7668424306994,1.0,7.457372590226531,SDC,3,61
2621,waxpby,33,r,-215.45971875,0.9375,0.30249615072709,SDC,1,53
7743,dot_r2,48,sum,6.8954874104224e+307,inf,nan,DUE,4,61
2188,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
12447,matvec,25,Ap,-3.070152785702144e+306,-1.7976931348623111e+308,3.477474097e-07,Masked,6,61
12492,matvec,25,Ap,-0.0078125,0.14222282720491888,3.477474097e-07,Masked,6,49
6459,matvec,25,Ap,2.0,0.015567757782918383,0.0152077697416496,Masked,3,45
3387,matvec,25,Ap,-32.0,0.010064964862864009,0.0226718693056479,Masked,1,45
3646,matvec,25,Ap,2.3406475945172753e+22,1.8446744073709552e+19,1800.5097666991285,SDC,1,57
8715,matvec,25,Ap,0.125,-0.012890319525033311,4.07865924221e-05,Masked,4,45
5389,matvec,25,Ap,-13026.269029562207,-15.0,97.72636219064586,SDC,2,53
9774,solve_cg,87,normr,-0.3272893576664643,1.0,0.014175,Masked,5,57
3755,matvec,25,Ap,256.0,0.012678132271007142,0.0059994823065243,Masked,1,45
8380,matvec,25,Ap,-4.0,-0.16174818825643789,0.0320777526771151,Masked,4,49
4973,matvec,25,Ap,21213.626217618992,14.999999999999998,34.176479316090415,SDC,2,53
47,readA,167,A,-9.319213,1.0,0.0353393716663183,Masked,init,61
9772,solve_cg,87,normr,-0.0625,0.19096251844428386,3.477474097e-07,Masked,5,49
2767,matvec,25,Ap,-16752.973896216,1.0,0.1707130136279475,SDC,1,61
5343,matvec,25,Ap,532.3297003619272,-1.0,0.0398640510214906,Masked,2,61
10011,matvec,25,Ap,-0.03125,-0.014978039027442788,0.0003567032766908,Masked,5,45
7467,daxpby,40,y,0.03125,0.01556729341259086,3.477474097e-07,Masked,3,45
3308,matvec,25,Ap,2048.0,0.2137346596159029,0.0116493782051572,Masked,1,49
1727,matvec,25,Ap,2.0,0,0.0003630547398511,Masked,init,61
4077,daxpby,40,y,125.75774690689272,15.0,0.7968546626139443,SDC,1,53
159,readA,167,A,-66.43659,1.0,0.01118877460939,Masked,init,61
7708,solve_cg,82,oldrtrans,32.0,0.1650237509333764,0.0076280545411383,Masked,4,49
2783,matvec,25,Ap,-18717.5143203662,1.0,0.2400592292234921,SDC,1,61
1966,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,57
10109,matvec,25,Ap,113.12847673258088,15.0,0.4003025359735577,SDC,5,53
463,readA,167,A,-3.668112,1.0,0.001780459496178,Masked,init,61
2219,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,45
8124,matvec,25,Ap,4.0,0.1482220982773568,0.0281199181380082,Masked,4,49
11471,daxpby,40,y,-9.367974058651056e+305,-inf,3.477474097e-07,Masked,6,61
2478,dot_r2,48,sum,2.5173579049600094e+24,1.8446744073709552e+19,3.6803454222574515e+27,SDC,init,57
12204,matvec,25,Ap,0.0078125,0.15969619126296578,3.477474097e-07,Masked,6,49
10843,dot,57,sum,-0.015625,0.008662199255947533,5.77357232829e-05,Masked,5,45
7725,dot_r2,48,sum,1.3200271911019013,14.999999999999991,0.0365980322666625,Masked,4,53
1423,matvec,25,Ap,2.0,0,8.48486373906e-05,Masked,init,61
10140,matvec,25,Ap,1.0,0.16645686679231297,0.0047078995001312,Masked,5,49
1327,matvec,25,Ap,2.0,0,0.0001480458101207,Masked,init,61
9983,matvec,25,Ap,-9.813460753037875e+307,-inf,8.319998176895481,SDC,5,61
5755,daxpby,40,y,0.0078125,0.009372621483331105,3.477474097e-07,Masked,2,45
3246,matvec,25,Ap,4.335619485648953e+23,1.8446744073709552e+19,1529.581685402398,SDC,1,57
5083,matvec,25,Ap,16.0,-0.008635211693401536,0.0057014554954442,Masked,2,45
10795,matvec,25,Ap,0.125,0.011557667432423844,0.000836412997241,Masked,5,45
5710,daxpby,40,y,-1.9313664198033706,1.0,3.477474097e-07,Masked,2,57
6127,daxpby,40,y,7.328711446583894,-1.0,1.4431268040694731,SDC,3,61
12719,solve_cg,91,alpha,3.2810861982926665e+306,1.797693134862313e+308,3.477474097e-07,Masked,6,61
1229,waxpby,33,r,0.0,0,3.477474097e-07,Masked,init,53
847,readA,167,A,-14.05266,1.0,0.0298641041366027,Masked,init,61
1436,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
10860,dot,57,sum,0.5,0.16339249164584216,0.0129747092239948,Masked,5,49
1343,matvec,25,Ap,2.0,0,0.0001480458101207,Masked,init,61
3165,matvec,25,Ap,91694.128920348,15.0,65.99476752425826,SDC,1,53
9244,daxpby,40,y,-0.125,0.1252690043825399,3.477474097e-07,Masked,4,49
3838,dot,57,sum,5.109064953614002e+26,1.8446744073709552e+19,30.22877886401672,SDC,1,57
7371,dot,57,sum,-128.0,0.015298003161370142,0.0083125473391462,Masked,3,45
3083,matvec,25,Ap,256.0,0.009256084187631694,0.0053358271828676,Masked,1,45
1051,readB,175,b,2.0,0.008702322693438493,9.96251271292e-05,Masked,init,45
7883,daxpby,40,y,-0.00048828125,0.01007455752805653,4.6918263181e-06,Masked,4,45
4815,matvec,25,Ap,1504.5015295142784,-1.0,1.415087966599465,SDC,2,61
7775,dot_r2,48,sum,1.411853785175072e+308,inf,nan,DUE,4,61
8347,matvec,25,Ap,0.25,-0.008994691134015478,9.55952368374e-05,Masked,4,45
12603,dot,57,sum,6.103515625e-05,0.011350458095176052,3.477474097e-07,Masked,6,45
10300,matvec,25,Ap,-0.25,-0.15427171687185054,0.0009988304050007,Masked,5,49
12654,dot,57,sum,-0.0090746174752583,1.0,3.477474097e-07,Masked,6,57
1519,matvec,25,Ap,2.0,0,8.48486373906e-05,Masked,init,61
9935,matvec,25,Ap,2.591290154836186,-1.0,0.0215196358403332,Masked,5,61
11774,matvec,25,Ap,-0.5450318578510402,1.0,3.477474097e-07,Masked,6,57
5693,daxpby,40,y,-1.0701525317065184,0.9375,3.477474097e-07,Masked,2,53
4095,daxpby,40,y,28.318595155680583,-1.0,0.001232672389768,Masked,1,61
125,readA,167,A,96.120945,15.0,314.309009337099,SDC,init,53
559,readA,167,A,-16.79818,1.0,0.0063421051971749,Masked,init,61
6687,matvec,25,Ap,144.7236116726324,-1.0,0.0159043844111372,Masked,3,61
9612,solve_cg,83,rtrans,0.015625,0.14586673380233378,0.0357766072686905,Masked,5,49
747,readA,167,A,-0.0625,0.008210462125532317,0.0133098641578442,Masked,init,45
9645,daxpby,40,y,-1.7284400335576149,-14.999999999999995,0.2585136210048056,SDC,5,53
10495,matvec,25,Ap,nan,nan,nan,DUE,5,61
1483,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,45
5291,matvec,25,Ap,-0.25,0.009651209236989493,0.0003025825770332,Masked,2,45
6173,daxpby,40,y,0.7441630774177365,-0.9375,0.0084428771873446,Masked,3,53
4877,matvec,25,Ap,-19477.12072742754,-15.0,34.50153547714294,SDC,2,53
9388,daxpby,40,y,-0.03125,-0.2075930979773509,0.0047014495263263,Masked,4,49
12557,matvec,25,Ap,0.27206476008470687,-0.9374999999999999,3.477474097e-07,Masked,6,53
11596,matvec,25,Ap,-0.015625,-0.21117850890960496,3.477474097e-07,Masked,6,49
846,readA,167,A,2.5922582257485526e+20,1.8446744073709552e+19,1.2159729746386624e+34,SDC,init,57
303,readA,167,A,-67.67409,1.0,0.0393473262063172,Masked,init,61
11563,matvec,25,Ap,-0.00048828125,-0.013770763954463668,3.477474097e-07,Masked,6,45
6830,matvec,25,Ap,-3.342387420400972e+21,-1.8446744073709552e+19,8.597949350688541,SDC,3,57
862,readA,167,A,1.4042102466091072e+20,1.8446744073709552e+19,2.97754045457295e+37,SDC,init,57
9215,daxpby,40,y,nan,nan,3.477474097e-07,Masked,4,61
5547,dot,57,sum,256.0,0.011311047543760175,0.0250318931315858,Masked,2,45
10763,matvec,25,Ap,0.00390625,0.008284225037374903,2.40573357716e-05,Masked,5,45
8845,matvec,25,Ap,-181.90610980224642,-14.999999999999998,0.1242817848420404,SDC,4,53
892,readA,167,A,-0.5,0.18694684764617092,0.0050243719197225,Masked,init,49
11375,solve_cg,83,rtrans,3.6122932817125183e+304,1.7976931348622518e+308,nan,DUE,6,61
7211,matvec,25,Ap,-1.0,-0.00906451702985237,0.0018864055115001,Masked,3,45
1739,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,45
5775,daxpby,40,y,nan,nan,3.477474097e-07,Masked,2,61
1919,matvec,25,Ap,2.0,0,0.0004642269827929,Masked,init,61
11214,daxpby,40,y,0.0054242281679517,-1.0,0.0010785030431038,Masked,5,57
8892,matvec,25,Ap,16.0,-0.18645355603070943,0.0239877366623769,Masked,4,49
5228,matvec,25,Ap,-64.0,0.13959909315525565,0.0044582991774641,Masked,2,49
3935,daxpby,40,y,nan,nan,3.477474097e-07,Masked,1,61
12173,matvec,25,Ap,0.2856266301630935,-0.9375000000000001,3.477474097e-07,Masked,6,53
11099,daxpby,40,y,-3.0517578125e-05,-0.012461394603816124,5.651900827e-06,Masked,5,45
5295,matvec,25,Ap,-25.903489797096412,1.0,0.0050526891880099,Masked,2,61
9932,matvec,25,Ap,0.5,-0.19295407697468314,0.0036045736480969,Masked,5,49
5086,matvec,25,Ap,-3.4179579570108924e+22,-1.8446744073709552e+19,133.72163765790575,SDC,2,57
5420,matvec,25,Ap,-8.0,-0.15176816507395194,0.0056671075627852,Masked,2,49
939,readA,167,A,0.125,0.010120498705790626,0.0056747783643763,Masked,init,45
10396,matvec,25,Ap,1.0,0.22280075184038042,0.0108714176937854,Masked,5,49
1374,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,57
9966,matvec,25,Ap,1.6407412673760846,-1.0,0.0067177072154712,Masked,5,57
254,readA,167,A,1.28276850507657e+20,1.8446744073709552e+19,nan,DUE,init,57
2315,waxpby,33,r,-2.0,0.010100443864005604,0.0001480458101207,Masked,init,45
1212,waxpby,33,r,0.0,0,3.477474097e-07,Masked,init,49
4687,matvec,25,Ap,-231.49040442544566,1.0,0.0032905487547557,Masked,2,61
4909,matvec,25,Ap,199.5694239375341,-0.9375,0.000555562637372,Masked,2,53
1580,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
5324,matvec,25,Ap,32.0,-0.13024308612523447,0.0062643909215191,Masked,2,49
1051,readB,175,b,2.0,0.008702322693438493,9.96251271292e-05,Masked,init,45
1423,matvec,25,Ap,2.0,0,8.48486373906e-05,Masked,init,61
7643,daxpby,40,y,0.0078125,0.008160474203992109,0.0009632071292119,Masked,3,45
11979,matvec,25,Ap,0.001953125,-0.008250584319759707,3.477474097e-07,Masked,6,45
2173,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,53
702,readA,167,A,2.0449857565929597e+20,1.8446744073709552e+19,3.536561127965521e+36,SDC,init,57
2508,dot_r2,48,sum,32768.0,0.16200972262185492,0.0465882207906185,Masked,init,49
7277,matvec,25,Ap,48.13533935687743,-0.9375,0.0192349743722454,Masked,3,53
11948,matvec,25,Ap,-0.00390625,0.19423960197312273,3.477474097e-07,Masked,6,49
12766,daxpby,40,y,-0.9999966890705745,1.0,3.477474097e-07,Masked,6,57
2815,matvec,25,Ap,-23708.6069245982,1.0,0.948123270308784,SDC,1,61
12445,matvec,25,Ap,-0.2561743764408338,-14.999999999999957,3.477474097e-07,Masked,6,53
1468,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
3327,matvec,25,Ap,-20049.138386358798,1.0,0.4287327245202854,SDC,1,61
3022,matvec,25,Ap,9.505465943017548e+22,1.8446744073709552e+19,1447.774178060497,SDC,1,57
12319,matvec,25,Ap,-2.393982717127275e+306,-1.7976931348623091e+308,3.477474097e-07,Masked,6,61
11739,matvec,25,Ap,0.0078125,0.01449354196237702,3.477474097e-07,Masked,6,45
7551,daxpby,40,y,nan,nan,3.477474097e-07,Masked,3,61
9741,daxpby,40,y,0.1373520127169698,-0.9375,0.0247522413321512,Masked,5,53
2719,waxpby,33,r,-185.1796,1.0,0.0904987743188264,SDC,1,61
8811,matvec,25,Ap,-0.0625,-0.014134153056291834,4.84728013882e-05,Masked,4,45
2907,matvec,25,Ap,-256.0,0.01202436231984403,0.0056817294544309,Masked,1,45
1772,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
10751,matvec,25,Ap,7.651413046464994e+307,inf,0.3926145944147622,SDC,5,61
2508,dot_r2,48,sum,32768.0,0.16200972262185492,0.0465882207906185,Masked,init,49
4428,daxpby,40,y,4.0,-0.1961051014900075,0.0164370061807541,Masked,2,49
11182,daxpby,40,y,-0.0042811760391857,1.0,0.0006615986708936,Masked,5,57
4445,daxpby,40,y,198.56368158499757,15.0,38.960014910452806,SDC,2,53
7355,dot,57,sum,-128.0,0.015345262246395245,0.0083125473391462,Masked,3,45
5086,matvec,25,Ap,-3.4179579570108924e+22,-1.8446744073709552e+19,133.72163765790575,SDC,2,57
4252,dot_r2,48,sum,-256.0,0.12661863863791564,0.0183278832881825,Masked,2,49
6559,matvec,25,Ap,489.03751398288887,-1.0,2.9612946120427623,SDC,3,61
7470,daxpby,40,y,3.703024906289624e+19,1.8446744073709552e+19,3.477474097e-07,Masked,3,57
2028,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
5323,matvec,25,Ap,-2.0,-0.008140192882827154,0.0129309047332644,Masked,2,45
1516,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,49
6107,solve_cg,84,beta,0.00048828125,0.009545144285361693,0.0042454295118011,Masked,3,45
4475,daxpby,40,y,-0.5,0.014326867766028886,0.005491004019448,Masked,2,45
1275,waxpby,33,r,0.0,0,3.477474097e-07,Masked,init,45
1131,readB,175,b,-2.0,0.014022452751345454,0.0004210352164011,Masked,init,45
7404,dot,57,sum,2048.0,0.20231227021595832,0.0062928379850074,Masked,3,49
2463,dot_r2,48,sum,-92027.3288049,1.0,4.54233795389676,SDC,init,61
10939,solve_cg,90,p_ap_dot,0.0625,0.009782440963501607,0.0002166368639685,Masked,5,45
11051,daxpby,40,y,-0.015625,0.007812780780996675,3.477474097e-07,Masked,5,45
9310,daxpby,40,y,-1.0025167634923005,1.0,3.477474097e-07,Masked,4,57
7198,matvec,25,Ap,-1.9659219912766949e+21,-1.8446744073709552e+19,1225.3111859429605,SDC,3,57
11436,daxpby,40,y,0.00048828125,0.2325633586989849,3.477474097e-07,Masked,6,49
12191,matvec,25,Ap,-7.692746027676055e+306,-1.7976931348623145e+308,3.477474097e-07,Masked,6,61
8783,matvec,25,Ap,-69.82412202895482,1.0,0.1877541066910827,SDC,4,61
5564,dot,57,sum,8192.0,0.14620082582723715,0.0002119958000872,Masked,2,49
317,readA,167,A,144.182625,15.0,485.06207221873035,SDC,init,53
9771,solve_cg,87,normr,-0.00390625,0.011935157402767741,3.477474097e-07,Masked,5,45
6542,matvec,25,Ap,-2.0590169007927984e+20,-1.8446744073709552e+19,14.612290460955677,SDC,3,57
4941,matvec,25,Ap,20134.660706433027,15.0,33.140726189275554,SDC,2,53
3679,matvec,25,Ap,-5470.7324228947,1.0,0.0016908277609675,Masked,1,61
5292,matvec,25,Ap,4.0,0.1544193477918319,0.0333425126427253,Masked,2,49
8843,matvec,25,Ap,0.125,-0.01030751524530071,0.0001405046907545,Masked,4,45
6333,matvec,25,Ap,378.2710530793782,-0.9375,0.6744638418434918,SDC,3,53
2879,matvec,25,Ap,-2987.502371805,1.0,0.0114131048859381,Masked,1,61
2766,matvec,25,Ap,3.090378219370333e+23,1.8446744073709552e+19,1670.0985006461553,SDC,1,57
6861,matvec,25,Ap,-305.2232914813428,0.9375,0.5566723994777496,SDC,3,53
5932,daxpby,40,y,-0.25,-0.15361209387918584,0.0057157238768734,Masked,2,49
9503,dot_r2,48,sum,2.4266297400639542e+306,1.7976931348623125e+308,3.477474097e-07,Masked,5,61
7597,daxpby,40,y,0.5096866052761776,-0.9375000000000001,0.0037459056468534,Masked,3,53
11742,matvec,25,Ap,-0.5390331790724472,1.0,3.477474097e-07,Masked,6,57
10671,matvec,25,Ap,7.075506088046399,-1.0,0.0420358344601704,Masked,5,61
11837,matvec,25,Ap,-0.23812300531360459,0.9374999999999999,3.477474097e-07,Masked,6,53
6811,matvec,25,Ap,2.0,-0.011218337641616902,0.0134931981152698,Masked,3,45
12718,solve_cg,91,alpha,-0.0182516478183245,1.0,3.477474097e-07,Masked,6,57
7949,daxpby,40,y,-1.1346196860232851,0.9375000000000001,0.2526095851300397,SDC,4,53
9228,daxpby,40,y,0.5,0.2499953051033469,3.477474097e-07,Masked,4,49
11775,matvec,25,Ap,9.798000291400687e+307,inf,3.477474097e-07,Masked,6,61
1247,waxpby,33,r,2.0,0,0.0115429168842834,Masked,init,61
2093,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,init,53
7451,daxpby,40,y,0.015625,0.015607673027178153,3.477474097e-07,Masked,3,45
9343,daxpby,40,y,-2.0856824478171932e+307,-1.7976931348623155e+308,nan,DUE,4,61
4222,dot_r2,48,sum,1.0914737326243187e+22,1.8446744073709552e+19,184929.0336061608,SDC,2,57
3771,dot,57,sum,65536.0,0.011322975133874565,0.004567559291845,Masked,1,45
10349,matvec,25,Ap,0.167045112138631,-0.9374999999999998,0.0012307383917728,Masked,5,53
6637,matvec,25,Ap,259.12128814354907,-0.9375,0.1796655069359207,SDC,3,53
2523,dot_r2,48,sum,-2048.0,0.008090075323800025,0.0090585335512489,Masked,init,45
