File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
38551,daxpby,40,y,1.1641540509366166e-10,-1.0102931212549447e-09,3.477665765e-07,Masked,5,24,602
3311,readA,167,A,-0.03125,0.02403415387857407,0.0079372002790617,Masked,0,48,51
44517,daxpby,40,y,-2.980232239983838e-08,1.598874479626319e-05,3.438286493e-07,Masked,5,38,695
14628,matvec,25,Ap,-0.03125,1.0899746746638922e-05,6.991703889e-07,Masked,1,37,228
2440,readA,167,A,-4.547473508864641e-13,3.2360232930026355e-14,3.477474103e-07,Masked,0,9,38
1764,readA,167,A,-0.0009765625,1.4931757900519728e-05,4.534019996e-07,Masked,0,37,27
46927,matvec,25,Ap,3.637978807091713e-12,6.749081407849221e-12,3.477474097e-07,Masked,6,16,733
49270,matvec,25,Ap,-0.19975456355992272,-14.99999999999994,3.477474097e-07,Masked,6,55,769
3150,readA,167,A,2.9103830456733704e-11,2.553547732049097e-12,3.477473737e-07,Masked,0,15,49
25451,matvec,25,Ap,0.5,-0.001450873451029202,0.0017563741208594,Masked,3,44,397
10384,waxpby,33,r,-1.862645149230957e-09,9.406771384184811e-12,3.47747506e-07,Masked,1,17,162
43314,dot,57,sum,0.125,0.15771744070289043,0.0010810574971091,Masked,5,51,676
35646,matvec,25,Ap,87.52022635632395,-1.0,0.55497995045895,SDC,4,63,556
19206,matvec,25,Ap,-1.4551915228366852e-11,-9.672250205730846e-15,3.477474093e-07,Masked,2,7,300
21396,matvec,25,Ap,-5.960464477539063e-08,-1.3811371891929347e-10,3.477495393e-07,Masked,2,21,334
19766,matvec,25,Ap,20134.660706433027,15.0,33.140726189275554,SDC,2,55,308
36390,dot,57,sum,-0.001953125,3.93308099197038e-05,4.2402939200000004e-07,Masked,4,39,568
38463,solve_cg,83,rtrans,-0.2142366472834536,2.0,,DUE,5,64,600
7638,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,23,119
9112,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,25,142
13880,matvec,25,Ap,1753281758.2815056,65535.0,1180.7716418984974,SDC,1,57,216
5912,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,25,92
51348,daxpby,40,y,-4.656612873077394e-10,2.3283034988599869e-10,3.477474097e-07,Masked,6,21,802
25759,matvec,25,Ap,1.52587890625e-05,3.259167689514771e-07,3.495126125e-07,Masked,3,32,402
41197,matvec,25,Ap,0.0078125,-0.004820991152245329,4.8975504749e-05,Masked,5,46,643
31544,daxpby,40,y,-0.0484660292086888,0.9999847412109384,0.0456821237416996,Masked,4,57,492
37021,daxpby,40,y,-2.384185791015625e-07,1.1906163085568681e-07,3.477474097e-07,Masked,4,30,578
30405,daxpby,40,y,-1.8318679906315087e-15,-4.061161755367335e-15,3.477474097e-07,Masked,3,6,475
42820,matvec,25,Ap,-1.7763568394002505e-15,2.4547988896269837e-15,3.477474097e-07,Masked,5,5,669
26152,matvec,25,Ap,-0.001953125,-0.00017498057934877336,3.6349214600000004e-07,Masked,3,41,408
9508,waxpby,33,r,-0.001953125,1.2420026949669997e-05,8.010675409e-07,Masked,0,37,148
22203,dot,57,sum,7.701522391691864e+42,3.402823669209385e+38,3.931390774750721,SDC,2,60,346
47878,matvec,25,Ap,-1.8041124150158798e-15,-7.62111058043588e-15,3.477474097e-07,Masked,6,7,748
46603,matvec,25,Ap,5.6815663285192386e-14,-4.4915657959334633e-13,3.477474097e-07,Masked,6,12,728
37758,daxpby,40,y,-2.1837322353047467e+307,-inf,,DUE,4,63,589
21815,matvec,25,Ap,-61277.50426864836,-255.0,41.77581312763056,SDC,2,56,340
36044,matvec,25,Ap,-3.637978807091713e-12,-8.967959698714942e-13,3.477474085e-07,Masked,4,13,563
34419,matvec,25,Ap,32.0,0.47972678078903397,0.0047983395315837,Masked,4,52,537
46243,matvec,25,Ap,-2.384185791015625e-07,-6.724005837140463e-06,3.477474097e-07,Masked,6,36,722
44912,solve_cg,82,oldrtrans,-0.00390625,0.036466683450583445,3.477474097e-07,Masked,6,49,701
44605,daxpby,40,y,0.0039660510774992,-1.0,0.0005657780306639,Masked,5,62,696
31842,daxpby,40,y,3.814697265625e-06,2.8824556299148233e-06,3.247044261e-07,Masked,4,35,497
50034,matvec,25,Ap,0.0078125,0.222371534216818,3.477474097e-07,Masked,6,51,781
25460,matvec,25,Ap,172.30999700398286,-0.5,0.0267353308664416,Masked,3,53,397
19577,matvec,25,Ap,-1201536132363.4424,-4294967295.0,67.93979705900361,SDC,2,58,305
31265,dot_r2,48,sum,-7.62939453125e-06,1.240132501540073e-06,3.312934394e-07,Masked,4,34,488
50367,dot,57,sum,-0.010355969922559001,2.0,3.477474097e-07,Masked,6,64,786
7080,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,41,110
18299,matvec,25,Ap,-4.586256831638802e+41,-3.402823669209385e+38,128.98092626042,SDC,2,60,285
36912,daxpby,40,y,0.125,0.06249882627583672,3.477474097e-07,Masked,4,49,576
48831,matvec,25,Ap,-0.0978420329027816,2.0,3.477474097e-07,Masked,6,64,762
2430,readA,167,A,-4.489207,1.0,0.0032932181759405,Masked,0,63,37
20598,matvec,25,Ap,307.0106479570797,-0.9375,0.0161581192217848,Masked,2,55,321
24489,daxpby,40,y,-0.001953125,-0.0002665031928512349,0.0004729957638777,Masked,3,42,382
49129,matvec,25,Ap,0.0001220703125,0.00044390828750425615,3.477474097e-07,Masked,6,42,767
46204,matvec,25,Ap,0.178815818932373,-1.0,3.477474097e-07,Masked,6,61,721
11892,matvec,25,Ap,-14010.520846424499,0.5,0.1447176964169105,SDC,1,53,185
16223,daxpby,40,y,-7.62939453125e-06,-3.341215552009725e-07,3.489999259e-07,Masked,1,32,253
33899,matvec,25,Ap,0.03125,0.0013356128548095917,1.30025266943e-05,Masked,4,44,529
2614,readA,167,A,240.84599999999998,15.0,451.8520840243764,SDC,0,55,40
43638,dot,57,sum,68.98766068705359,15.0,0.0551912751123679,Masked,5,55,681
22781,daxpby,40,y,-1.1414960338202862,1.0,3.477474097e-07,Masked,2,62,355
28092,matvec,25,Ap,1.383643990846872e+78,1.157920892373162e+77,76.12852560723475,SDC,3,61,438
33447,matvec,25,Ap,-0.00048828125,-7.644979152885723e-05,6.661200983e-07,Masked,4,40,522
38067,dot_r2,48,sum,0.015625,0.4848219118881027,0.0357766072686905,Masked,5,52,594
5301,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,54,82
36791,solve_cg,91,alpha,-0.0179546089274447,0.9960937500000011,0.3533692888942531,SDC,4,56,574
36457,dot,57,sum,-0.03125,0.00028790888890585926,1.6369849566e-06,Masked,4,42,569
47805,matvec,25,Ap,-0.0201104716047581,1.0,3.477474097e-07,Masked,6,62,746
45473,solve_cg,83,rtrans,2.3283059998762716e-10,1.1587042871147666e-06,3.559599269e-07,Masked,6,34,710
22503,dot,57,sum,-16.0,0.00010716566437420557,0.0001893476468558,Masked,2,40,351
13538,matvec,25,Ap,0.0078125,2.4572668122226583e-06,3.307443297e-07,Masked,1,35,211
21795,matvec,25,Ap,0.0009765625,-4.0638639003352625e-06,3.466666128e-07,Masked,2,36,340
41507,matvec,25,Ap,-3.0517578125e-05,4.661197726559711e-06,1.596596054e-07,Masked,5,36,648
15591,solve_cg,90,p_ap_dot,-4096.0,0.00010054770621682297,0.0057322924756491,Masked,1,40,243
23283,daxpby,40,y,2.0,-0.31819864760654465,0.0031857779706723,Masked,2,52,363
22882,daxpby,40,y,-3.814697265625e-06,3.3299865544688438e-06,3.477474097e-07,Masked,2,35,357
45802,daxpby,40,y,-3.8146972655998474e-06,-0.0009006208417794367,3.477474097e-07,Masked,6,43,715
40570,matvec,25,Ap,1.1081996453006303e+20,1.8446744073709552e+19,0.6496340129593514,SDC,5,59,633
50674,dot,57,sum,0.001953125,0.20504369149351112,3.477474097e-07,Masked,6,51,791
25015,solve_cg,87,normr,3550.928621392221,255.0,3.477474097e-07,Masked,3,56,390
43374,dot,57,sum,-0.015625,0.008662199255947533,5.77357232829e-05,Masked,5,47,677
13484,matvec,25,Ap,-64.0,0.002692501146593843,0.0058375633276466,Masked,1,45,210
12669,matvec,25,Ap,8.196115125782807e+157,1.3407807929942597e+154,1529.5816854023974,SDC,1,62,197
21497,matvec,25,Ap,-4130721474783.4985,-4294967295.0000005,458.7687147445864,SDC,2,58,335
31222,dot_r2,48,sum,48.980765270976114,15.0,206.78888442440075,SDC,4,55,487
17144,dot_r2,48,sum,172358486.97005048,65535.0,184857.26394168407,SDC,2,57,267
46326,matvec,25,Ap,-0.2383732606696251,-15.000000000000036,3.477474097e-07,Masked,6,55,723
26623,matvec,25,Ap,201.04839453990704,-2.0,0.0580539345507644,Masked,3,64,415
11381,matvec,25,Ap,84130.279393785,3.0,66.20921500693298,SDC,1,54,177
18876,matvec,25,Ap,1.5776408840306948e+79,1.157920892373162e+77,289.7799650661437,SDC,2,61,294
12091,matvec,25,Ap,1.7534489755220692e+42,3.402823669209385e+38,1447.7741780604972,SDC,1,60,188
39601,matvec,25,Ap,0.5,-0.07381313725260717,0.0034031828084443,Masked,5,50,618
