File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit
293246,FFT1DOnce,878,x1,-6.4335724931453846e+19,-1.8446744073709552e+19,253.68797905463867,SDC,57
231615,FFT1DOnce,878,x1,2.1207668736232037,-1.0,8.53e-14,Masked,61
18061,FFT1DOnce,871,tau_r,0.4871650808787998,15.000000000000025,0.4871650808788104,SDC,53
308479,FFT1DOnce,870,x_c,-8.329548018878452,1.0,1.705e-13,Masked,61
79038,FFT1DOnce,878,x1,0.8001349352987558,-1.0,1.705e-13,Masked,57
421403,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45
479693,FFT1DOnce,871,tau_r,305.67638870928215,15.0,5.68e-14,Masked,53
61517,FFT1DOnce,875,x2,0.1903940298530847,-0.9375,1.137e-13,Masked,53
399599,FFT1DOnce,877,x1,5.167710276650471,-1.0,1.137e-13,Masked,61
82862,FFT1DOnce,877,x1,-1.3721234403281386,1.0,1.372123440328096,SDC,57
218079,FFT1DOnce,872,tau_c,1.2809053403279752e+308,inf,nan,DUE,61
221259,FFT1DOnce,867,omega_r,-0.0078125,-0.01104848258119361,2.558e-13,Masked,45
226219,FFT1DOnce,877,x1,0.015625,-0.012865303718763339,1.99e-13,Masked,45
212302,FFT1DOnce,871,tau_r,0.5802115177466318,-1.0,0.0,Masked,57
512973,FFT1DOnce,871,tau_r,-231.39137046883857,-15.0,8.53e-14,Masked,53
220653,FFT1DOnce,877,x1,-98.37455194733448,-15.000000000000002,1.705e-13,Masked,53
204767,FFT1DOnce,868,omega_c,-2.0,0,1.137e-13,Masked,61
295948,FFT1DOnce,867,omega_r,-0.125,0.176777019966061,1.99e-13,Masked,49
463278,FFT1DOnce,869,x_r,-3.494835695701277e+20,-1.8446744073709552e+19,231.810231247831,SDC,57
389868,FFT1DOnce,869,x_r,2.0,0.23955983410413195,4.263e-13,Masked,49
220444,FFT1DOnce,876,x2,-0.125,0.17534887944421232,2.274e-13,Masked,49
87291,FFT1DOnce,878,x1,0.00390625,0.013456261841342524,2.84e-14,Masked,45
441292,FFT1DOnce,875,x2,2.0,0.23228697791095276,1.137e-13,Masked,49
185771,FFT1DOnce,869,x_r,0.0078125,-0.009855556972354802,5.68e-14,Masked,45
147852,FFT1DOnce,875,x2,-0.0625,0.1287227836711226,8.53e-14,Masked,49
448990,FFT1DOnce,868,omega_c,-0.9999999999932537,1.0,2.84e-14,Masked,57
317423,FFT1DOnce,877,x1,-8.361961164491044,1.0,2.558e-13,Masked,61
229118,FFT1DOnce,878,x1,1.791310709782249,-1.0,4.263e-13,Masked,57
11966,FFT1DOnce,874,x_c,-0.0214105752062453,1.0,8.53e-14,Masked,57
450395,FFT1DOnce,872,tau_c,0.03125,-0.012532473016126684,8.53e-14,Masked,45
536380,CopyColumn,820,dest,-0.015625,0.17401433135713668,0.0156249999999147,Masked,49
205438,FFT1DOnce,874,x_c,0.2518669898738688,-1.0,5.68e-14,Masked,57
42430,FFT1DOnce,870,x_c,-1.4287656426781723,1.0,1.4287656426781155,SDC,57
307279,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61
57195,FFT1DOnce,869,x_r,-0.0078125,0.010300050620564058,0.0078124999999716,Masked,45
515387,FFT1DOnce,878,x1,1.0,0.01500320161858053,0.0039062500000853,Masked,45
531215,Transpose,803,dest,4.814534612480257e+307,inf,4.814534612480257e+307,SDC,61
15885,TwiddleOneCol,709,tomega_r,-0.9375,0.9375,1.421e-13,Masked,53
35005,FFT1DOnce,874,x_c,-0.3674243943933675,0.9375,5.68e-14,Masked,53
266846,Transpose,804,dest,4.325266941685796e+19,1.8446744073709552e+19,1759.9469623518046,SDC,57
262655,CopyColumn,820,dest,1.0000663413790132e+308,inf,255.94696235180453,SDC,61
259885,CopyColumn,819,dest,0.2036478063907383,-0.9375000000000001,1.137e-13,Masked,53
493611,FFT1DOnce,873,x_r,0.5,0.00857629657377732,5.68e-14,Masked,45
115550,FFT1DOnce,868,omega_c,0.9999999999932537,-1.0,5.68e-14,Masked,57
259243,CopyColumn,819,dest,0.015625,-0.00966195746279205,1.705e-13,Masked,45
265389,CopyColumn,819,dest,60.226304353472656,15.0,1.421e-13,Masked,53
226079,FFT1DOnce,868,omega_c,-2.0,0,2.558e-13,Masked,61
275067,FFT1DOnce,870,x_c,-0.0625,0.013558480775666624,8.527e-13,Masked,45
248301,FFT1DOnce,877,x1,33.48462320503823,15.0,5.116e-13,Masked,53
488254,FFT1DOnce,870,x_c,7.666740860818328e+20,1.8446744073709552e+19,236.34787085508188,SDC,57
481980,Scale,726,x,-0.125,0.17832999857163354,0.1249999999999147,SDC,49
334559,FFT1DOnce,868,omega_c,1.2711633407690498e+308,inf,nan,DUE,61
18958,FFT1DOnce,867,omega_r,-1.0,1.0,2.368593185615822,SDC,57
261692,CopyColumn,820,dest,-0.5,-0.24200099777183362,2.274e-13,Masked,49
387887,FFT1DOnce,877,x1,-10.578988910035783,1.0,4.263e-13,Masked,61
343835,FFT1DOnce,872,tau_c,0.001953125,-0.008848770412895987,2.274e-13,Masked,45
481997,Scale,725,x,-0.66574225184172,0.9375,0.6657422518416354,SDC,53
256811,Transpose,803,dest,-0.0625,-0.009782837245497783,8.53e-14,Masked,45
383708,FFT1DOnce,868,omega_c,-0.125,0.17677637062900167,1.99e-13,Masked,49
86318,FFT1DOnce,877,x1,-1.274259609153686,1.0,2.84e-14,Masked,57
111532,TwiddleOneCol,711,tx_r,2.0,0.23675155060070693,2.0000000000001137,SDC,49
502541,FFT1DOnce,871,tau_r,50.807297669489365,-0.9375,8.53e-14,Masked,53
360204,FFT1DOnce,875,x2,2.0,-0.17401761022574647,1.421e-13,Masked,49
299019,FFT1DOnce,867,omega_r,0.015625,0.015625,1.705e-13,Masked,45
228556,FFT1DOnce,867,omega_r,0.125,-0.17677572129909777,1.99e-13,Masked,49
404205,Transpose,803,dest,263.5180755622684,15.0,2.84e-14,Masked,53
538463,CopyColumn,820,dest,1.6892534900858893e+308,inf,1.6892534900858893e+308,SDC,61
45869,FFT1DOnce,869,x_r,-0.3174119623135645,0.9374999999999999,8.53e-14,Masked,53
460412,FFT1DOnce,878,x1,-16.0,0.14178113794735211,0.0624999999999147,SDC,49
322477,TwiddleOneCol,711,tx_r,-74.47293227719159,-15.000000000000002,1.137e-13,Masked,53
399870,FFT1DOnce,870,x_c,5.710873749437394e+19,1.8446744073709552e+19,413.6879790546387,SDC,57
79071,FFT1DOnce,868,omega_c,-6.879367030371697e+307,-inf,nan,DUE,61
16491,Reverse,833,x,0.00390625,0.008417969804963777,0.0039062500000853,Masked,45
252861,Transpose,804,dest,33.79032107603502,15.0,5.68e-14,Masked,53
331791,FFT1DOnce,875,x2,-9.78075842113011,1.0,6.537e-13,Masked,61
315852,FFT1DOnce,875,x2,1.0,-0.18726948018123685,6.537e-13,Masked,49
133083,FFT1DOnce,872,tau_c,-0.0009765625,-0.011529624220685005,5.68e-14,Masked,45
384750,FFT1DOnce,873,x_r,1.0403630563014604e+20,1.8446744073709552e+19,250.62781150288524,SDC,57
486046,FFT1DOnce,876,x2,3.8846834269135286e+21,1.8446744073709552e+19,3.034908927276194e+19,SDC,57
408043,Transpose,803,dest,0.25,-0.011168665677127633,8.53e-14,Masked,45
43228,FFT1DOnce,872,tau_c,0.125,0.22263579764285038,0.1250000000000568,SDC,49
486062,FFT1DOnce,877,x1,9.393996430847788e+20,1.8446744073709552e+19,7.339059711599834e+18,SDC,57
517756,FFT1DOnce,874,x_c,32.0,0.22875887120151767,2.0000000000001137,SDC,49
32652,Reverse,832,x,-0.0625,0.12716137625183263,0.0624999999999432,SDC,49
305468,TwiddleOneCol,710,tomega_c,-0.03125,0.14262780116689502,0.0,Masked,49
444876,FFT1DOnce,871,tau_r,16.0,0.2130254751698525,8.53e-14,Masked,49
458639,FFT1DOnce,875,x2,50.1832185057103,-1.0,8.53e-14,Masked,61
398095,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61
123006,FFT1DOnce,878,x1,-0.6065872008415738,1.0,0.6065872008414885,SDC,57
339566,FFT1DOnce,869,x_r,1.5823306812408948e+20,1.8446744073709552e+19,127.94696235180453,SDC,57
434751,FFT1DOnce,870,x_c,7.177016171190186,-1.0,8.53e-14,Masked,61
524332,Transpose,803,dest,0.125,0.15833590422824095,0.1250000000000568,SDC,49
345245,FFT1DOnce,876,x2,82.21754970746457,15.0,1.99e-13,Masked,53
399643,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45
353662,TwiddleOneCol,710,tomega_c,-0.2191017441503779,1.0,0.0,Masked,57
351487,FFT1DOnce,870,x_c,5.485809569502539e+307,inf,2.3388753627359998e+290,SDC,61
102203,FFT1DOnce,874,x_c,0.00390625,-0.007982558855718304,5.68e-14,Masked,45
112239,TwiddleOneCol,714,tx,1.1626311963323796e+308,inf,nan,DUE,61
521631,FFT1DOnce,876,x2,99.32346243115268,-1.0,8.53e-14,Masked,61
497772,FFT1DOnce,873,x_r,2.0,0.15967390683621766,1.137e-13,Masked,49
258638,CopyColumn,819,dest,1.807538362742886,-1.0,5.68e-14,Masked,57
311262,FFT1DOnce,876,x2,-4.3506635005510615e+20,-1.8446744073709552e+19,1538.3120209453614,SDC,57
259004,CopyColumn,820,dest,-0.5,-0.1490935119447211,2.84e-14,Masked,49
74557,FFT1DOnce,874,x_c,-0.2872379172136785,0.9375,0.2872379172136164,SDC,53
280205,FFT1DOnce,867,omega_r,3.4436297843e-06,-0.9374999999880894,8.53e-14,Masked,53
264575,CopyColumn,820,dest,nan,nan,nan,DUE,61
297118,TwiddleOneCol,710,tomega_c,0.0,0,8.53e-14,Masked,57
504525,FFT1DOnce,867,omega_r,-0.9375,0.9375,0.0,Masked,53
212989,FFT1DOnce,878,x1,66.24840346467568,15.0,1.99e-13,Masked,53
462396,FFT1DOnce,874,x_c,-1.0,0.168747260940377,2.84e-14,Masked,49
314828,Reverse,832,x,-0.25,-0.1545913194046728,2.84e-14,Masked,49
540332,CopyColumn,819,dest,-0.015625,0.1911331957423355,0.0156249999999147,Masked,49
421628,FFT1DOnce,870,x_c,-1.0,0.17860013804674493,5.68e-14,Masked,49
206734,FFT1DOnce,871,tau_r,-4.625837521814126e+19,-1.8446744073709552e+19,513.7328850064271,SDC,57
26172,FFT1DOnce,874,x_c,-0.0625,0.1276637332705627,0.0624999999999432,SDC,49
269275,Transpose,804,dest,-0.0625,-0.009790912138514313,1.421e-13,Masked,45
420558,FFT1DOnce,875,x2,9.932508917587473e+20,1.8446744073709552e+19,1265.4355040448268,SDC,57
494427,FFT1DOnce,876,x2,0.25,0.013770131767893025,0.0009765625000853,Masked,45
100316,FFT1DOnce,876,x2,-0.0625,0.19728294645707523,5.68e-14,Masked,49
123371,FFT1DOnce,877,x1,-0.00048828125,0.009481674203148018,8.53e-14,Masked,45
461659,FFT1DOnce,876,x2,0.25,0.008722585256065105,5.68e-14,Masked,45
203693,FFT1DOnce,873,x_r,-1.4406633710240377,0.9375,3.979e-13,Masked,53
206685,FFT1DOnce,868,omega_c,0.9374999999936753,-0.9374999999999999,1.421e-13,Masked,53
517644,FFT1DOnce,867,omega_r,0.25,0.25,8.53e-14,Masked,49
354861,TwiddleOneCol,714,tx,443.40243157724,15.0,2.84e-14,Masked,53
314414,TwiddleOneCol,711,tx_r,-1.2487078087912335e+20,-1.8446744073709552e+19,285.0132332519394,SDC,57
126349,FFT1DOnce,871,tau_r,-1.2547180935802353,0.9375000000000001,1.137e-13,Masked,53
196875,FFT1DOnce,867,omega_r,2.9802322299999874e-08,-0.008113438117905675,3.979e-13,Masked,45
230783,FFT1DOnce,874,x_c,6.539666785641434e+307,inf,nan,DUE,61
280926,FFT1DOnce,876,x2,2.580428060596189e+21,1.8446744073709552e+19,1.612767537872618e+20,SDC,57
526059,Transpose,803,dest,-0.00390625,0.007947586015739538,0.0039062499999147,Masked,45
58268,FFT1DOnce,876,x2,-0.125,-0.24296655559535235,5.68e-14,Masked,49
349294,FFT1DOnce,877,x1,-1.1584103953575648e+20,-1.8446744073709552e+19,130.31202094536133,SDC,57
12398,FFT1DOnce,877,x1,-0.4396003729368616,1.0,8.53e-14,Masked,57
313115,FFT1DOnce,872,tau_c,-0.125,0.011954200308242367,0.0,Masked,45
498878,FFT1DOnce,870,x_c,-4.5132812154361623e+20,-1.8446744073709552e+19,274.004211118843,SDC,57
220011,FFT1DOnce,873,x_r,0.0078125,0.01247600095164877,8.53e-14,Masked,45
20555,FFT1DOnce,871,tau_r,-0.015625,0.013226849273984096,0.0156249999999432,Masked,45
504044,FFT1DOnce,873,x_r,4.0,0.238551999061103,2.84e-14,Masked,49
151835,FFT1DOnce,872,tau_c,0.03125,-0.008226018289011655,4.832e-13,Masked,45
349980,FFT1DOnce,872,tau_c,-2.0,-0.2306465474974363,4.832e-13,Masked,49
474446,FFT1DOnce,875,x2,2.0295844384371172e+21,1.8446744073709552e+19,7.928064212644989e+18,SDC,57
332895,FFT1DOnce,872,tau_c,4.191864327089552,-1.0,3.695e-13,Masked,61
361342,FFT1DOnce,874,x_c,9.743068175111578e+19,1.8446744073709552e+19,254.16175798092712,SDC,57
30715,FFT1DOnce,870,x_c,0.0078125,-0.009819344193831169,8.53e-14,Masked,45
313643,TwiddleOneCol,711,tx_r,-0.25,0.008099770574657385,1.705e-13,Masked,45
290319,TwiddleOneCol,711,tx_r,17.442976820542825,-1.0,0.0,Masked,61
199597,FFT1DOnce,869,x_r,32.4681126185458,15.0,1.137e-13,Masked,53
136315,TwiddleOneCol,712,tx_c,-0.015625,-0.01020048192747352,8.53e-14,Masked,45
413756,FFT1DOnce,878,x1,-32.0,0.18631014311675348,0.4999999999999147,SDC,49
92479,FFT1DOnce,878,x1,-5.115680450576633,1.0,5.115680450576519,SDC,61
432606,Scale,726,x,-0.0264400843909556,1.0,0.0264400843908561,Masked,57
40541,Reverse,832,x,-0.8292804950811872,0.9375,0.8292804950810932,SDC,53
282703,Reverse,832,x,5.1215072648385185,-1.0,1.705e-13,Masked,61
383836,FFT1DOnce,876,x2,-1.0,-0.215351808392389,5.68e-14,Masked,49
102859,FFT1DOnce,867,omega_r,0.00390625,-0.01020741001532006,0.0,Masked,45
190797,FFT1DOnce,871,tau_r,64.73618178349153,15.000000000000002,4.832e-13,Masked,53
238030,FFT1DOnce,871,tau_r,0.844501438862036,-1.0,5.68e-14,Masked,57
138508,Transpose,803,dest,-0.0078125,0.1250754278111771,1.137e-13,Masked,49
384395,FFT1DOnce,875,x2,-0.25,-0.01187482447718086,1.421e-13,Masked,45
226479,FFT1DOnce,869,x_r,2.3787236780536433e+307,inf,nan,DUE,61
293244,FFT1DOnce,878,x1,-0.5,-0.14336314771741157,2.558e-13,Masked,49
152717,FFT1DOnce,867,omega_r,-0.9375,0.9375,8.53e-14,Masked,53
452827,FFT1DOnce,868,omega_c,0.0078125,0.00845620514742742,5.68e-14,Masked,45
101836,FFT1DOnce,875,x2,0.0625,-0.13104926639071526,2.84e-14,Masked,49
225356,FFT1DOnce,871,tau_r,-0.03125,-0.23331128076781013,2.84e-14,Masked,49
147725,FFT1DOnce,867,omega_r,-0.9375,0.9375,26.576233128636886,SDC,53
233023,FFT1DOnce,870,x_c,1.6506165226548323e+308,inf,nan,DUE,61
250107,Transpose,804,dest,0.0625,-0.007965312983669948,1.705e-13,Masked,45
170525,FFT1DOnce,876,x2,0.0013938970877011999,15.000000000002151,1.705e-13,Masked,53
52095,FFT1DOnce,874,x_c,nan,nan,nan,DUE,61
50029,FFT1DOnce,877,x1,-0.8282553694370187,0.9375,0.8282553694369597,SDC,53
113694,FFT1DOnce,872,tau_c,-0.2646248691662905,1.0,0.2646248691662549,SDC,57
142795,Transpose,803,dest,0.00390625,0.009243480838462126,1.137e-13,Masked,45
306254,TwiddleOneCol,711,tx_r,1.1504482257574191e+20,1.8446744073709552e+19,187.58829078166391,SDC,57
531277,Transpose,803,dest,-0.25175705744319055,0.9375000000000002,0.2517570574431147,SDC,53
468574,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,57
110847,FFT1DOnce,874,x_c,-5.312355506680414e+307,-1.7976931348623155e+308,nan,DUE,61
316351,FFT1DOnce,870,x_c,nan,nan,nan,DUE,61
15631,TwiddleOneCol,711,tx_r,-2.9307468925525354e+307,-inf,nan,DUE,61
89279,FFT1DOnce,870,x_c,1.2358872038343518e+308,inf,nan,DUE,61
156876,FFT1DOnce,875,x2,0.5,-0.14168584096172107,4.547e-13,Masked,49
278206,FFT1DOnce,874,x_c,2.0692529273161782e+21,1.8446744073709552e+19,5.1731323182904456e+20,SDC,57
80094,TwiddleOneCol,715,tx,-0.6787678426521648,1.0,1.137e-13,Masked,57
401275,FFT1DOnce,874,x_c,0.0625,0.010319784669418216,1.99e-13,Masked,45
268172,Transpose,803,dest,1.0,-0.16684581666926795,1.137e-13,Masked,49
390780,FFT1DOnce,878,x1,0.5,0.14485978293118582,2.274e-13,Masked,49
341292,FFT1DOnce,869,x_r,-2.0,-0.20609773469741158,3.979e-13,Masked,49
237566,FFT1DOnce,878,x1,1.4875040506519697,-1.0,1.137e-13,Masked,57
380316,FFT1DOnce,872,tau_c,0.125,-0.1711715985255588,2.558e-13,Masked,49
262398,CopyColumn,820,dest,-1.7412398824162927,1.0,1.99e-13,Masked,57
479550,FFT1DOnce,874,x_c,-6.145069017630451e+19,-1.8446744073709552e+19,153.4571346010179,SDC,57
464891,FFT1DOnce,874,x_c,-1.0,0.008100792246833128,0.0156249999999147,Masked,45
360267,FFT1DOnce,867,omega_r,0.0078125,0.008456192281293792,1.137e-13,Masked,45
343567,FFT1DOnce,867,omega_r,-6.6032955972273626e+302,-inf,2.379227053564453e+285,SDC,61
406589,Transpose,804,dest,159.50809539996285,15.0,2.84e-14,Masked,53
451196,FFT1DOnce,874,x_c,2.0,-0.1375695729522986,8.53e-14,Masked,49
182189,FFT1DOnce,873,x_r,-1.6384890938963812,0.9375000000000001,2.842e-13,Masked,53
273659,Transpose,804,dest,-0.015625,-0.009577587582929302,5.68e-14,Masked,45
470412,FFT1DOnce,875,x2,8.0,0.21461040106787885,8.53e-14,Masked,49
297822,TwiddleOneCol,712,tx_c,1.2650855944785717e+20,1.8446744073709552e+19,247.90206588932628,SDC,57
19965,FFT1DOnce,870,x_c,-0.2117491245662443,0.9375,0.0,Masked,53
506319,FFT1DOnce,871,tau_r,-19.11580415147252,1.0,5.68e-14,Masked,61
349341,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,53
315867,FFT1DOnce,876,x2,0.0625,-0.013261035324928007,5.969e-13,Masked,45
67181,FFT1DOnce,869,x_r,-0.5063037064928722,-15.000000000000018,5.68e-14,Masked,53
325453,FFT1DOnce,875,x2,-34.49936786052248,-15.000000000000002,8.53e-14,Masked,53
380190,FFT1DOnce,876,x2,1.2190777841449386e+20,1.8446744073709552e+19,383.94696235180453,SDC,57
416703,FFT1DOnce,870,x_c,-22.482331645558585,1.0,8.53e-14,Masked,61
507628,FFT1DOnce,869,x_r,0.0625,0.15394015129424632,5.68e-14,Masked,49
495981,Scale,725,x,-0.0028323917176698,0.9375000000000061,0.0028323917175896,Masked,53
200284,FFT1DOnce,876,x2,0.25,0.24054541969233006,2.274e-13,Masked,49
408029,Transpose,804,dest,-122.49074814571938,-15.0,8.53e-14,Masked,53
483086,FFT1DOnce,871,tau_r,-1.8244085127264715e+20,-1.8446744073709552e+19,378.62781150288527,SDC,57
27517,FFT1DOnce,874,x_c,-0.2312153203931632,0.9374999999999998,0.2312153203931189,SDC,53
204635,FFT1DOnce,872,tau_c,0.015625,-0.011660324777142878,8.53e-14,Masked,45
515375,FFT1DOnce,877,x1,-70.53028527828886,1.0,0.2755089268682411,SDC,61
524028,Scale,726,x,-0.125,0.1337538868451994,0.1249999999999147,SDC,49
532269,Transpose,803,dest,-0.6210806109658908,0.9375,0.6210806109658051,SDC,53
173326,FFT1DOnce,871,tau_r,-1.421185638716091,1.0,2.84e-14,Masked,57
412847,FFT1DOnce,869,x_r,2.608451318607943,-1.0,1.421e-13,Masked,61
354876,TwiddleOneCol,715,tx,-4.0,-0.20693166021250045,2.84e-14,Masked,49
417613,FFT1DOnce,867,omega_r,0.3587696947123342,-0.9375000000000002,8.53e-14,Masked,53
46045,FFT1DOnce,868,omega_c,0.8661380500910938,-0.9374999999999999,8.53e-14,Masked,53
504108,FFT1DOnce,877,x1,4.0,0.22156370573770087,5.68e-14,Masked,49
47117,TwiddleOneCol,711,tx_r,-1.109041539695582,0.9375,1.421e-13,Masked,53
117823,FFT1DOnce,878,x1,8.266870162462148e+307,inf,nan,DUE,61
56862,Reverse,832,x,-0.0029766876029846,1.0,0.00297668760291,Masked,57
500959,FFT1DOnce,868,omega_c,1.271154002281709e+308,inf,nan,DUE,61
40831,Reverse,833,x,1.5217493229841717e+307,inf,nan,DUE,61
167436,FFT1DOnce,875,x2,-0.015625,-0.2260734803167751,3.126e-13,Masked,49
194366,FFT1DOnce,878,x1,-1.1252601368126505,1.0,8.53e-14,Masked,57
292031,FFT1DOnce,874,x_c,3.738157623709605,-1.0,2.558e-13,Masked,61
45727,FFT1DOnce,872,tau_c,-3.660390950531652e+307,-inf,nan,DUE,61
521295,FFT1DOnce,867,omega_r,-1.2711680099869936e+308,-inf,nan,DUE,61
196638,FFT1DOnce,876,x2,-1.0119197498061935e+20,-1.8446744073709552e+19,64.05303764819547,SDC,57
379645,Reverse,833,x,-46.593645017090566,-15.0,1.421e-13,Masked,53
242220,FFT1DOnce,869,x_r,1.0,-0.18952857128756964,4.263e-13,Masked,49
146972,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49
466478,FFT1DOnce,877,x1,3.0157436010927437e+20,1.8446744073709552e+19,1.1780248441768527e+18,SDC,57
165259,Reverse,832,x,0.0078125,0.014191308729442222,2.84e-14,Masked,45
93660,FFT1DOnce,868,omega_c,0.125,-0.17677766931027578,8.53e-14,Masked,49
169615,FFT1DOnce,867,omega_r,-6.6032955972273626e+302,-inf,9.516908214257812e+285,SDC,61
428556,FFT1DOnce,875,x2,-4.0,0.19163906782356727,8.53e-14,Masked,49
468159,Reverse,833,x,-15.512800518663889,1.0,1.137e-13,Masked,61
468813,FFT1DOnce,871,tau_r,425.8671166204932,15.0,1.421e-13,Masked,53
54733,FFT1DOnce,871,tau_r,-0.9737586681098311,-15.000000000000004,2.84e-14,Masked,53
55867,TwiddleOneCol,712,tx_c,-0.00390625,-0.01011091485213569,8.53e-14,Masked,45
238299,FFT1DOnce,876,x2,-0.00390625,0.010028225646557328,5.68e-14,Masked,45
368846,FFT1DOnce,875,x2,1.0818333731351806e+20,1.8446744073709552e+19,251.5882907816639,SDC,57
181003,FFT1DOnce,871,tau_r,0.015625,0.015442820983516028,2.84e-14,Masked,45
344639,FFT1DOnce,874,x_c,-12.771745544642368,1.0,8.53e-14,Masked,61
345261,FFT1DOnce,877,x1,235.89379473201686,15.0,1.705e-13,Masked,53
525067,Transpose,803,dest,0.00390625,0.008410815094821887,0.0039062500000853,Masked,45
101660,FFT1DOnce,876,x2,0.25,-0.1374338625388846,2.84e-14,Masked,49
517662,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,57
535919,CopyColumn,819,dest,1.8589988665866971e+307,inf,1.8589988665866971e+307,SDC,61
63307,TwiddleOneCol,709,tomega_r,0.0078125,0.008164042564088675,1.137e-13,Masked,45
323915,FFT1DOnce,875,x2,-0.125,0.014481855033332741,5.684e-13,Masked,45
152444,FFT1DOnce,874,x_c,0.125,-0.1421592572293851,1.137e-13,Masked,49
233436,FFT1DOnce,872,tau_c,-0.5,0.19414486474900042,5.68e-14,Masked,49
392876,FFT1DOnce,877,x1,1.0,0.20453328775000162,1.137e-13,Masked,49
151214,FFT1DOnce,869,x_r,-3.865285883123361e+19,-1.8446744073709552e+19,255.94696235180453,SDC,57
435917,FFT1DOnce,871,tau_r,46.88349584225043,15.0,2.84e-14,Masked,53
353291,FFT1DOnce,875,x2,-0.125,0.011926841844558233,1.421e-13,Masked,45
512254,FFT1DOnce,874,x_c,1.7453527502003676e+21,1.8446744073709552e+19,5.454227344376149e+19,SDC,57
344861,FFT1DOnce,876,x2,1.231111382766414,-0.9375,1.99e-13,Masked,53
350061,FFT1DOnce,877,x1,-0.7933304351467835,0.9375000000000001,2.274e-13,Masked,53
454142,Reverse,833,x,-8.722549541178638e+20,-1.8446744073709552e+19,246.74795441357352,SDC,57
49980,FFT1DOnce,874,x_c,-0.0625,0.1256047444806303,0.0624999999999432,SDC,49
393103,FFT1DOnce,867,omega_r,-6.6032955972273626e+302,-inf,4.758454107128906e+286,SDC,61
463246,FFT1DOnce,867,omega_r,-1.0,1.0,5.68e-14,Masked,57
382157,FFT1DOnce,867,omega_r,3.4436297843e-06,-0.9374999999880894,4.547e-13,Masked,53
409615,Transpose,803,dest,nan,nan,nan,DUE,61
66123,FFT1DOnce,875,x2,-0.0078125,-0.009763588972768779,5.68e-14,Masked,45
401723,FFT1DOnce,878,x1,0.125,0.011814200148213615,1.137e-13,Masked,45
135775,TwiddleOneCol,715,tx,-8.742830341377953,1.0,8.742830341377925,SDC,61
162191,FFT1DOnce,871,tau_r,2.307731123589355,-1.0,3.126e-13,Masked,61
416991,FFT1DOnce,876,x2,-108.77204642994187,1.0,0.424890806366875,SDC,61
305868,TwiddleOneCol,711,tx_r,2.0,0.2270609396710756,0.0,Masked,49
283531,FFT1DOnce,871,tau_r,-0.0078125,-0.011025047286780804,2.84e-14,Masked,45
92219,FFT1DOnce,874,x_c,-0.0078125,-0.008326147155080373,5.68e-14,Masked,45
476923,FFT1DOnce,878,x1,0.125,0.013743973269625847,5.68e-14,Masked,45
246924,FFT1DOnce,875,x2,-0.125,-0.21622632993482363,4.832e-13,Masked,49
112491,TwiddleOneCol,711,tx_r,0.0078125,0.00792262510841901,8.53e-14,Masked,45
406411,Transpose,803,dest,0.03125,0.008279140768388494,1.137e-13,Masked,45
345131,FFT1DOnce,869,x_r,0.25,-0.014843190286113002,1.137e-13,Masked,45
498780,FFT1DOnce,876,x2,16.0,-0.1744244505697122,5.68e-14,Masked,49
300028,FFT1DOnce,870,x_c,2.0,0.20632486368299036,1.99e-13,Masked,49
175694,FFT1DOnce,875,x2,-0.5330198989551829,1.0,4.832e-13,Masked,57
344540,FFT1DOnce,868,omega_c,-0.125,0.1352988706450145,2.84e-14,Masked,49
413067,FFT1DOnce,871,tau_r,-0.0625,-0.007907078488755725,8.53e-14,Masked,45
350491,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45
280428,FFT1DOnce,869,x_r,-4.0,-0.2071186308990037,8.53e-14,Masked,49
35821,FFT1DOnce,877,x1,-0.6719448580163784,0.9375,2.84e-14,Masked,53
34703,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61
120685,TwiddleOneCol,714,tx,0.3932036490665137,-0.9375000000000001,2.84e-14,Masked,53
304941,FFT1DOnce,877,x1,175.41372481171973,14.999999999999998,1.421e-13,Masked,53
458523,FFT1DOnce,868,omega_c,-0.0078125,0.007812500000052706,8.53e-14,Masked,45
385902,TwiddleOneCol,709,tomega_r,-0.9495279465486192,1.0,0.0,Masked,57
269070,Transpose,803,dest,6.072656848508987e+19,1.8446744073709552e+19,319.94696235180453,SDC,57
319711,FFT1DOnce,876,x2,10.067949906913618,-1.0,5.68e-14,Masked,61
481307,FFT1DOnce,876,x2,-2.0,0.013288118162471592,0.0078124999999147,Masked,45
293822,FFT1DOnce,878,x1,1.4728047138020973e+20,1.8446744073709552e+19,445.01323325193937,SDC,57
7150,Transpose,803,dest,-0.7988594185280213,1.0,0.7988594185279965,SDC,57
441083,FFT1DOnce,874,x_c,-0.125,-0.008312873630667702,1.705e-13,Masked,45
