File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
44403,daxpby,40,y,-0.0009765625,-0.398764627322116,0.0002012756676389,Masked,5,52,693
43005,matvec,25,Ap,-0.4256239787582551,1.0,0.0013932756629304,Masked,5,62,671
17904,daxpby,40,y,-2.0,0.057307471064115545,0.0015705142864467,Masked,2,49,279
11776,matvec,25,Ap,3.637978807091713e-12,1.378259955277535e-16,3.477474097e-07,Masked,1,1,184
48824,matvec,25,Ap,-0.04892026997592,0.9999847412109366,3.477474097e-07,Masked,6,57,762
49405,matvec,25,Ap,-0.1200721150831854,1.0,3.477474097e-07,Masked,6,62,771
20092,matvec,25,Ap,-3.3212648650855994e+79,-1.157920892373162e+77,133.72163765790575,SDC,2,61,313
3402,readA,167,A,-9.094947017729282e-13,1.19477948836463e-13,3.477474095e-07,Masked,0,11,53
23388,daxpby,40,y,2.384185791015625e-07,-4.1495836941117175e-08,3.473949564e-07,Masked,2,29,365
24535,daxpby,40,y,3.725290298461914e-09,9.383643972812697e-10,3.477621839e-07,Masked,3,24,383
13507,matvec,25,Ap,-3.637978807091713e-12,1.1442540270381879e-15,3.477474097e-07,Masked,1,4,211
47892,matvec,25,Ap,2.9103802701158088e-11,-1.229431696443162e-10,3.477474097e-07,Masked,6,21,748
36427,dot,57,sum,-2.9103830456733704e-11,2.6813604767048663e-13,3.477474108e-07,Masked,4,12,569
45253,dot_r2,48,sum,0.0,0.0,3.477474097e-07,Masked,6,6,707
48428,matvec,25,Ap,0.000244140625,0.0028342424155527596,3.477474097e-07,Masked,6,45,756
26179,matvec,25,Ap,4.547473508864641e-13,-9.298823462086704e-16,3.477474097e-07,Masked,3,4,409
35630,matvec,25,Ap,1.0,-0.011425930229301138,0.0025478215637223,Masked,4,47,556
13847,matvec,25,Ap,-3.0517578125e-05,1.1407005593796644e-09,3.47823279e-07,Masked,1,24,216
19787,matvec,25,Ap,-4.656612873077393e-10,3.673881220904905e-13,3.477474117e-07,Masked,2,12,309
19348,matvec,25,Ap,2.384185791015625e-07,-1.4599938668507228e-10,3.477539949e-07,Masked,2,21,302
7379,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,20,115
29762,daxpby,40,y,8.881784197001252e-16,8.871934953264231e-16,3.477474097e-07,Masked,3,3,465
41757,matvec,25,Ap,1.1920928955078125e-07,-6.038781021740327e-08,3.471402366e-07,Masked,5,30,652
5393,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,18,84
41778,matvec,25,Ap,0.25,-0.1266424169730477,0.0006659627968077,Masked,5,51,652
35976,matvec,25,Ap,1.797173521111972e-15,3.740415526348227e-14,3.477474097e-07,Masked,4,9,562
7521,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,34,117
4860,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,61,75
26638,matvec,25,Ap,-2.3283064365386963e-10,-3.029757312286295e-12,3.477474422e-07,Masked,3,15,416
23154,daxpby,40,y,-0.125,0.13337071244126322,3.477474097e-07,Masked,2,51,361
14239,matvec,25,Ap,-0.001953125,3.055662149192184e-07,3.53517281e-07,Masked,1,32,222
49042,matvec,25,Ap,-1.4551915228366852e-11,4.8710182314508545e-11,3.477474097e-07,Masked,6,19,766
33313,matvec,25,Ap,6.103515625e-05,-1.2682799869415153e-06,3.080888602e-07,Masked,4,34,520
15003,matvec,25,Ap,-0.00048828125,2.4181618253721508e-08,3.48608617e-07,Masked,1,28,234
27362,matvec,25,Ap,0.0009765625,3.091456653500036e-06,2.045381368e-07,Masked,3,35,427
11850,matvec,25,Ap,3.725290298461914e-09,1.3294617449616842e-13,3.477474083e-07,Masked,1,11,185
48881,matvec,25,Ap,0.0078125,0.09425950887528727,3.477474097e-07,Masked,6,50,763
28038,matvec,25,Ap,-1.1368683772161603e-13,9.514034351070669e-15,3.477474097e-07,Masked,3,7,438
27507,matvec,25,Ap,-128.0,0.32507532299296343,0.0272213565111267,Masked,3,52,429
28624,matvec,25,Ap,4.656612873077393e-10,-9.915525575454097e-12,3.477473998e-07,Masked,3,17,447
42667,matvec,25,Ap,0.0078125,-0.0011041612999526215,2.96885569385e-05,Masked,5,44,666
11814,matvec,25,Ap,-1.0,3.788532117314199e-05,1.81131428863e-05,Masked,1,39,184
16933,dot_r2,48,sum,0.03125,2.24234242771985e-05,6.491545317e-07,Masked,2,38,264
40188,matvec,25,Ap,1.0738467220300374,-1.0,0.005452575052454,Masked,5,61,627
26334,matvec,25,Ap,6.103515625e-05,-1.6441863885562498e-07,3.483451487e-07,Masked,3,31,411
27253,matvec,25,Ap,133.70965003187447,-0.75,0.006171520860153,Masked,3,54,425
30240,daxpby,40,y,1.9073486328125e-06,9.494813915271621e-07,3.477474097e-07,Masked,3,33,472
47157,matvec,25,Ap,-0.38210329138380195,0.75,3.477474097e-07,Masked,6,54,736
43116,matvec,25,Ap,0.000244140625,0.0030639160544956045,1.8247316693e-06,Masked,5,45,673
37718,daxpby,40,y,-5.820768866904302e-11,-4.791776236335998e-10,3.477501077e-07,Masked,4,23,589
41280,matvec,25,Ap,1.1102230246251565e-16,3.181533099343577e-16,3.477474097e-07,Masked,5,1,645
13318,matvec,25,Ap,2.3283064365386963e-10,1.1054613822299525e-14,3.477474104e-07,Masked,1,7,208
35320,matvec,25,Ap,-830405.3729208459,-65534.99999999999,1.4208324156825056,SDC,4,57,551
30178,daxpby,40,y,-3.814697265625e-06,3.7029422271511837e-06,3.477474097e-07,Masked,3,35,471
9693,waxpby,33,r,1.52587890625e-05,8.239994611987497e-08,3.497495456e-07,Masked,0,30,151
18958,matvec,25,Ap,9.313225746154785e-10,3.246157869149131e-12,3.477474392e-07,Masked,2,15,296
37058,daxpby,40,y,4.440892098500626e-16,4.447944229612677e-16,3.477474097e-07,Masked,4,3,579
22602,solve_cg,90,p_ap_dot,2.9802322387695312e-08,1.3667521949672477e-13,3.477474078e-07,Masked,2,11,353
39574,matvec,25,Ap,-3.725290298461914e-09,-5.499507282123504e-10,3.477356668e-07,Masked,5,23,618
23031,daxpby,40,y,-0.8302887762740655,0.99609375,3.477474097e-07,Masked,2,56,359
20179,matvec,25,Ap,5.960464477539063e-08,-9.99566971833872e-11,3.477468396e-07,Masked,2,20,315
4835,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,36,75
14082,matvec,25,Ap,1.8189894035458565e-12,5.040417107551414e-16,3.477474097e-07,Masked,1,3,220
878,readA,167,A,-0.125,0.012950326897331674,0.0030838588868167,Masked,0,47,13
27567,matvec,25,Ap,-8.0,0.020286318767333243,0.004268977405526,Masked,3,48,430
40535,matvec,25,Ap,7.450580596923828e-09,1.2402003019475413e-09,3.477289078e-07,Masked,5,24,633
16729,solve_cg,82,oldrtrans,-0.001953125,6.345764649321846e-09,3.477498607e-07,Masked,2,26,261
10524,waxpby,33,r,-7.62939453125e-06,3.619164656716574e-08,3.517481322e-07,Masked,1,29,164
15577,solve_cg,90,p_ap_dot,0.25,6.136944959522887e-09,3.521755427e-07,Masked,1,26,243
1941,readA,167,A,4.656612873077393e-10,3.5813680110237107e-10,3.477466672e-07,Masked,0,22,30
14441,matvec,25,Ap,8.0,0.0004064287408135384,0.0023057163784913,Masked,1,42,225
8823,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,56,137
31731,daxpby,40,y,-0.125,0.2987119834657468,0.0041616544177684,Masked,4,52,495
47019,matvec,25,Ap,0.0009765625,0.001681991860366271,3.477474097e-07,Masked,6,44,734
48199,matvec,25,Ap,-8.951173136040325e-16,-2.3882053303637085e-14,3.477474097e-07,Masked,6,8,753
26468,matvec,25,Ap,-0.00390625,-1.403383772562041e-05,4.46867703e-07,Masked,3,37,413
38711,daxpby,40,y,-0.1251073170380108,0.9960937500000003,0.0252740410616719,Masked,5,56,604
17295,solve_cg,83,rtrans,1.4901161193847656e-08,3.931009910734779e-12,3.477474654e-07,Masked,2,16,270
33436,matvec,25,Ap,2.384185791015625e-07,-3.732899976994982e-08,3.475924338e-07,Masked,4,29,522
23135,daxpby,40,y,-2.384185791015625e-07,2.543844460320725e-07,3.477474097e-07,Masked,2,32,361
32463,matvec,25,Ap,-1.1641532182693481e-10,4.313830818205513e-12,3.477473284e-07,Masked,4,16,507
18883,matvec,25,Ap,5.684341886080802e-14,1.285686195402136e-15,3.477474097e-07,Masked,2,4,295
29691,solve_cg,90,p_ap_dot,3.4446664392138823e+42,3.402823669209385e+38,1.3700013245579516,SDC,3,60,463
31189,dot_r2,48,sum,-9.313225746154785e-10,2.852107055074964e-10,3.477453993e-07,Masked,4,22,487
44883,solve_cg,82,oldrtrans,7.275902103032195e-12,6.792397281502962e-11,3.477474097e-07,Masked,6,20,701
11800,matvec,25,Ap,-6.103515625e-05,2.3123364973841547e-09,3.47770503e-07,Masked,1,25,184
6080,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,1,95
33090,matvec,25,Ap,1.6653345369377348e-16,3.6870428440982547e-16,3.477474097e-07,Masked,4,3,517
23941,dot_r2,48,sum,-4.547473508864641e-13,5.410251036438877e-15,3.477474097e-07,Masked,3,6,374
45059,dot_r2,48,sum,0.0,0.0,3.477474097e-07,Masked,6,4,704
46061,daxpby,40,y,3.0517578125e-05,-0.005967701278067171,3.477474097e-07,Masked,6,46,719
23435,daxpby,40,y,-9.094947017729282e-13,-4.1273626447539493e-13,3.477474096e-07,Masked,2,12,366
7587,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,36,118
20889,matvec,25,Ap,1.9073486328125e-06,4.160377179242839e-09,3.477297599e-07,Masked,2,26,326
47482,matvec,25,Ap,-0.125747109674038,1.0,3.477474097e-07,Masked,6,59,741
47579,matvec,25,Ap,-3.725290298461914e-09,2.356180101766417e-08,3.477474097e-07,Masked,6,28,743
31434,solve_cg,84,beta,7.105427357601002e-15,2.098184386224596e-13,3.477474097e-07,Masked,4,11,491
41412,matvec,25,Ap,-1.4210854715202004e-14,2.1906648052325044e-15,3.477474096e-07,Masked,5,5,647
194,readA,167,A,-7.105427357601002e-15,5.180208171041572e-16,3.477474097e-07,Masked,0,3,3
38947,daxpby,40,y,9.5367431640625e-07,-6.509330689410401e-06,5.257072129e-07,Masked,5,36,608
20887,matvec,25,Ap,4.76837158203125e-07,1.0400942948107097e-09,3.477429883e-07,Masked,2,24,326
36336,dot,57,sum,-2.0,0.05582668399824456,0.0003857305793681,Masked,4,49,567
34853,matvec,25,Ap,0.000244140625,-2.5176405322330686e-05,3.486476954e-07,Masked,4,38,544
6087,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,8,95
16211,daxpby,40,y,1.862645149230957e-09,-8.157264531273743e-11,3.477476203e-07,Masked,1,20,253
24839,daxpby,40,y,-1.1368683772161603e-13,2.3430964519453513e-14,3.477474091e-07,Masked,3,8,388
18764,matvec,25,Ap,-7.275957614183426e-12,8.585105065397792e-13,3.477474095e-07,Masked,2,13,293
38810,daxpby,40,y,9.313225052265395e-10,9.30056419023513e-09,3.480724384e-07,Masked,5,27,606
20736,matvec,25,Ap,-5.684341886080802e-14,-1.7236262440831969e-16,3.477474097e-07,Masked,2,1,324
20384,matvec,25,Ap,0.0009765625,-5.445154000331231e-07,3.438777041e-07,Masked,2,33,318
44336,daxpby,40,y,0.125,0.06249700456339709,3.477474097e-07,Masked,5,49,692
